sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0031308462925672136	0.0031406013183092234	0.0030379692604574396	0.0030467851019077502	0.004948727100351016	0.0050886189322255195	0.00513632344100078	0.005149135687019312	0.00705172594841401	0.0069240105168756755	0.007149469671337172	0.007111822043239612	0.008835250509873476	0.009006481611006553	0.009030427527163779	0.008925484726642265	0.011035971248657853	0.011052130013637553	0.0110523417702418	0.010991622789168766	0.021178232858972725	0.02161397260714258	0.020940640482897434	0.02117274294024727	0.0010951802442861573	0.0009644710889554083	0.0012016430275190943	0.0011904872251248327
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.0030677824202569683	0.003153276002913823	0.0030544943934573635	0.003041318147448021	0.004696634998617594	0.005080498156500512	0.00506635403211988	0.0049554691847344	0.006995203126873328	0.006931233410959894	0.0071105759221944224	0.007039250254451243	0.0089421113239063	0.00879011102803364	0.008854573833199516	0.008764297014628341	0.011014266239280725	0.010891562981637199	0.010968586101718199	0.010842052520003484	0.021143542536384712	0.021535070087624997	0.021060966893109496	0.020998610350439182	0.0009814464628484269	0.0010331889980583027	0.001128811579521645	0.0011027475334076276
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.003314441164646578	0.00320375054093326	0.003248212964356122	0.0032401888435706224	0.005104576017458666	0.0052597421155757195	0.005217384945940514	0.005204461751569408	0.007360148120014242	0.007116032502824667	0.007351981822291441	0.007344396792787868	0.009144806109828655	0.00911036751812159	0.0090691510842232	0.00907791316364869	0.011190119555872862	0.011177832554285538	0.011176690404277089	0.011071841814965833	0.02142788274127525	0.021850930646520838	0.021380241309618415	0.021341591990077832	0.0012323563481743377	0.0012278494914537569	0.0013036491519805066	0.0013404857792120438
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.0032101395530970515	0.0030397263808402924	0.0031270257336105532	0.0031878322787395976	0.0049404594919702045	0.0050002417423581375	0.005124535091018014	0.0051164473977415295	0.007123726041869569	0.0069965640708947955	0.007247721909114515	0.007256205817445651	0.008943436290714873	0.008932816178032559	0.008962707688099876	0.009008353835946701	0.010879110268986759	0.011047252678465277	0.011056031990765935	0.011040656980571207	0.021219991226020203	0.02164797192282407	0.021191773322382174	0.02124629100675299	0.0010295489974948852	0.001115735747956336	0.0011905493178709734	0.001231670351147083
rotifer_0.002_1x_1	0.003130627363923522	0.0031353594298401412	0.003420414418249721	0.0033016975373854926	0.0	0.0	0.0	0.0	0.006043024426038725	0.006262591740561775	0.006258643183924268	0.006218496644162862	0.008012192869590169	0.007996834440269952	0.008284414989961384	0.008176372765370022	0.00995488593744479	0.010104470867950759	0.010221236256381412	0.010129409498473673	0.012113108294531539	0.012163421309332225	0.012163812466994054	0.012127736280129975	0.02215887534151367	0.02255962518006387	0.022237797620321867	0.022254786358633594	0.002078702314375643	0.0020220709135812787	0.002323216982965892	0.002346792814827018
rotifer_0.002_2x_1	0.003071266577152564	0.003151784843576745	0.0032355533273389966	0.003060233904203619	0.0	0.0	0.0	0.0	0.00599664190392671	0.006057064274667782	0.006007221977392385	0.005973821406546627	0.008203491336796976	0.007914091857551549	0.008189994763292997	0.008087499255303035	0.009951270228422085	0.010002488453480608	0.01012133240645589	0.010016980731917485	0.011925419179734224	0.012085028284016421	0.011999776790394517	0.011925644132152191	0.022286775838139837	0.02263157844658652	0.022081346130332424	0.022111253358299904	0.002049291879395663	0.0020990056638259405	0.0022387417212866656	0.0022268138602919503
rotifer_0.002_4x_1	0.002943963444719045	0.0030235256023110717	0.0032487617178230312	0.0031178902190188667	0.0	0.0	0.0	0.0	0.00590879603675976	0.006131658551007295	0.006060541977573375	0.006037526805770268	0.008199247577956023	0.007972678321633378	0.008201605341760898	0.008133658665547118	0.009865102916851278	0.009917210656469874	0.009974847272905131	0.009934991681983389	0.012113732589779908	0.012085387757088806	0.012053434273911895	0.011943975441778762	0.02231040248886776	0.02257099828983263	0.02215972038287973	0.02215906935686979	0.002090767360108627	0.0020266964280642296	0.0022081018145633786	0.0022176449044986586
rotifer_0.002_8x_1	0.002961235857003584	0.003018747611169772	0.003249406265546499	0.003187032084149297	0.0	0.0	0.0	0.0	0.005901835814161166	0.006051496815191773	0.006129585991612327	0.006096482226800406	0.008152519207747054	0.00799892283549006	0.008242975616620801	0.00821645697324457	0.009870450156042297	0.009904401144456433	0.00993036098595281	0.010032477881213763	0.011966036908093352	0.012076012944416792	0.011984450946444363	0.012043486463012494	0.0223044848151028	0.02251764397056343	0.022134096410727024	0.02220344578804595	0.00198945749313628	0.0021100530551006478	0.00222646526625583	0.002218476022056878
rotifer_0.004_1x_1	0.0049480440656297356	0.004799031664488969	0.005265934689278512	0.005079703545601329	0.006042610892840647	0.006129449198851679	0.006093794926313491	0.006068804078862588	0.0	0.0	0.0	0.0	0.009903260644449427	0.009793672084795146	0.010174995823188853	0.010054133008636137	0.011685965477548537	0.011889901661574435	0.011985140705319582	0.011965444386982382	0.013899654799742298	0.013939681529145515	0.014084368545427705	0.013982358220987449	0.023918137717102994	0.024320111639269965	0.023825384640254556	0.02399161824738935	0.003828113872672717	0.00392630100646429	0.004161619209791246	0.004202770199329984
rotifer_0.004_2x_1	0.004979199519737953	0.0050801900028422985	0.0053133587182904365	0.00503543376794767	0.006129009641004126	0.006059512748110443	0.006192755364997906	0.006095216332880697	0.0	0.0	0.0	0.0	0.009952803604145145	0.009892050723359793	0.01023014408320272	0.010140583088404173	0.011800496671978878	0.011988253493207127	0.011960003993222314	0.012006591713846326	0.013771870568244927	0.0140988137604214	0.014002972067472445	0.013954140307212879	0.02375015281670486	0.024379484184626037	0.02373847835548206	0.02387851164015116	0.0039881225794801385	0.00412545508199698	0.004258735302504422	0.0042033654197248214
