sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.04772721153389739	0.04964558243462411	0.050203657846389714	0.0503257592082827	0.17516529383012397	0.1747565443770969	0.17485437262651649	0.17529095933226968	0.1323959474170754	0.13302894287593234	0.13285091545131913	0.13160306378846856	0.22671533511853442	0.2226529203376305	0.22310722999004293	0.22250335999447718
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.04860344069850488	0.050137902451084626	0.05079502196604138	0.05090057814144342	0.17244923609508944	0.1738967410454507	0.1739750083192538	0.17480336317668926	0.13307837984406798	0.13555518285326593	0.134291988481005	0.13296527985055426	0.22037143682373042	0.21982427175473332	0.21939426435943682	0.21695510279370814
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.0492107048717816	0.05012012806996322	0.05076379822939336	0.050576858773316746	0.17438097014182205	0.17614908256884085	0.17561351488379506	0.17689081612202484	0.1349600472977768	0.13566928376894677	0.13507213422522282	0.1343437783499726	0.22309616534220353	0.21798549375931828	0.21563601191269247	0.21364754848675654
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.04892258502749883	0.05021381028873036	0.050626159292437425	0.05068581610340006	0.17784398434655682	0.17665356503485308	0.17636622822343156	0.1773449426346042	0.13660335174104693	0.13561825706527172	0.13561282758239776	0.13507209608505297	0.22569463697123904	0.21609396092424416	0.21419473523770613	0.21134769577109783
rotifer_0.0_1x_1	0.04917491942949962	0.04943257603166274	0.04951887323206788	0.048887487361154766	0.0	0.0	0.0	0.0	0.14682591473353304	0.14532668773283922	0.1466280471994792	0.14583985519731008	0.09868644662770293	0.09891480098623938	0.09848923611373052	0.0975724162224729	0.19056243314853263	0.19274181304574073	0.19075592450696213	0.18927387627075778
rotifer_0.0_2x_1	0.04965806328049552	0.049863703604961375	0.04960345196726482	0.04952245259211047	0.0	0.0	0.0	0.0	0.1437181518076719	0.14788851773346473	0.14790243897051983	0.14766282551944196	0.09914550091980416	0.09951474125397183	0.09962583609151188	0.09879239393424497	0.19750051727001056	0.19472892603649347	0.19228160628157334	0.1930012255607662
rotifer_0.0_4x_1	0.04942347550160153	0.049867139278142424	0.04967159813702326	0.04940188001072277	0.0	0.0	0.0	0.0	0.14591403289979823	0.1477423766179126	0.14795680048521634	0.14876862302772556	0.09900768725337646	0.099231213154628	0.09881887935085802	0.09793210752275552	0.19258960052246327	0.19297677230794275	0.19513083126031858	0.1940734157094944
rotifer_0.0_8x_1	0.049479879748188633	0.04994662576709645	0.049450720497938985	0.04945193946650762	0.0	0.0	0.0	0.0	0.1466555959148898	0.14642873205891785	0.1471272292525581	0.1475765469765737	0.09888668891489175	0.09889947948714142	0.09834266540399189	0.09755551286245158	0.1922351657605252	0.1959851575353588	0.19499080142386943	0.1963209643406514
rotifer_0.15_1x_1	0.17490694302258397	0.17220451344186688	0.17400620507408426	0.1769928560594461	0.14396628639095913	0.14233917350519695	0.1450321954961166	0.14525035228142458	0.0	0.0	0.0	0.0	0.20875388278290677	0.208316647098631	0.2164403867793337	0.22744862232044763	1.0	1.0	1.0	1.0
rotifer_0.15_2x_1	0.17448336825296581	0.17369070878807458	0.17583032996964204	0.175882375001645	0.14283150377673678	0.14665725780122882	0.14698504067163717	0.1451867226141996	0.0	0.0	0.0	0.0	0.2161386326262279	0.21351738561950004	0.2190354089604186	0.22382666174466648	1.0	1.0	1.0	1.0
rotifer_0.15_4x_1	0.17466179669136267	0.17395695314905102	0.1755581231888108	0.17590457577375396	0.1446118686537442	0.14697479954825754	0.1475254284241646	0.14625756107668114	0.0	0.0	0.0	0.0	0.2117947901714943	0.21123495144208437	0.22112137241583774	0.22640379079218792	1.0	1.0	1.0	1.0
rotifer_0.15_8x_1	0.1754944292337827	0.17520117351381376	0.17724926907865018	0.17729343707654083	0.14435910635504245	0.14714153586077913	0.14870164234076358	0.1470559407946108	0.0	0.0	0.0	0.0	0.21421640817759072	0.21443003451946535	0.22695280253987954	0.22150770251119162	1.0	1.0	0.28691762831052603	0.28548124497686916
rotifer_0.1_1x_1	0.13221510007209256	0.13288798572791638	0.1346370321607973	0.13589432413819685	0.09615785459929915	0.09807580823739741	0.0985105519044579	0.09810326376862993	0.20883080082193986	0.21605710772253275	0.21141532918277958	0.21323843975953824	0.0	0.0	0.0	0.0	0.25047782590829126	0.2541301326686316	0.25441166934092135	0.2514469937686255
rotifer_0.1_2x_1	0.1327178882481976	0.13535850934776456	0.1354387203316754	0.13506653410742145	0.09676393011188783	0.09864932077199673	0.09898191844146306	0.09843602078083992	0.20841360170085216	0.21352196562844775	0.2109708229418863	0.21362090172672904	0.0	0.0	0.0	0.0	0.2802945257861309	0.252168457835249	0.2602087398910866	0.25788782679045036
rotifer_0.1_4x_1	0.13259292622996144	0.13424454696696664	0.1350467512442108	0.13530137040339651	0.09688902975785085	0.09907555627508183	0.09888548097069849	0.0982419861444142	0.21681639982014936	0.21934237023531714	0.2211316100056297	0.22642098018397766	0.0	0.0	0.0	0.0	0.2646318219550599	0.24375043176972644	0.25532887238414165	0.2534577685815028
rotifer_0.1_8x_1	0.13161244369993289	0.13320837088602858	0.13460368489845648	0.1350449219558111	0.09641174351899702	0.09853507297733313	0.09824468155318364	0.09768590989099997	0.22844569338627857	0.22471488427220024	0.22694946408677952	0.22150908606077602	0.0	0.0	0.0	0.0	0.2624190817476246	0.24198559506831044	0.254065557581767	0.25256171468306626
