sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.04926910109748064	0.050514899786334944	0.05060815315412637	0.050541281363784545	0.17793900455725736	0.17803862852772787	0.17755884750399217	0.1778378297502728	0.13511115892353606	0.1361436422076536	0.1353256611827574	0.13389593813332198	0.22947499698364143	0.2258888146785653	0.22583363239725618	0.22508640540416838
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.04935722791185027	0.05038504231251691	0.050730077353247804	0.05070395079562205	0.17393424381435532	0.17596043849782955	0.1755344780851909	0.17624080174094128	0.1345505029191836	0.13752403322415285	0.1357081503608747	0.13424428022035673	0.22183676595636892	0.22182615691658802	0.22095234430085622	0.21840302177218268
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.048999037605734846	0.04946082003323731	0.04985875615983267	0.049570793205205375	0.1751288595640557	0.17750807755964912	0.1765074455909306	0.1776891073957786	0.1355900458543148	0.1368250796362731	0.13572258097220974	0.13488374905719733	0.223968001935072	0.21940834237213147	0.21664416874212444	0.2145599065711726
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.04851496866816965	0.04940124308716766	0.049595200995285464	0.049582533772075985	0.17857170879651735	0.1779964393280206	0.17727169653908853	0.17816373588425563	0.13715696130495508	0.1367029668786537	0.13622595418043798	0.13558474260571404	0.22660304758342	0.2175471423485237	0.2152555432010622	0.21231605313276505
rotifer_0.0_1x_1	0.04927026615458482	0.05040559621255688	0.05033546290461693	0.04974004716598094	0.0	0.0	0.0	0.0	0.14733339764229356	0.1467157188584691	0.1478356814522433	0.14709576022004223	0.09909588711930487	0.10015808913385083	0.09953780626024408	0.09867588631503768	0.19111687837020808	0.19412832448769138	0.19200339313869583	0.19057413815777527
rotifer_0.0_2x_1	0.04962491259559559	0.05054692054422303	0.04992728740207222	0.04977130295979113	0.0	0.0	0.0	0.0	0.14403473123302118	0.14892181385017372	0.1485499750933202	0.14825085827908493	0.09937667407192506	0.10039793520298994	0.10010465667537068	0.09921222118098028	0.19789790728884085	0.1957822544274087	0.19300043871183492	0.19367050305658842
rotifer_0.0_4x_1	0.049373787845509345	0.05052777870999051	0.04996555563117972	0.04960732870572267	0.0	0.0	0.0	0.0	0.1462139400255344	0.1487417905743689	0.14856148989893134	0.14930460343090052	0.09921331908711208	0.10007788981718273	0.0992502556022056	0.09829057830600783	0.19297384572780113	0.19400866123591823	0.195822178851181	0.19470246669585234
rotifer_0.0_8x_1	0.04949937066875251	0.05069132224731989	0.04986030739281111	0.04977664217953055	0.0	0.0	0.0	0.0	0.1470533521470625	0.14754626945406715	0.14789075079521724	0.14827580400132365	0.09918003652423794	0.09986013196633389	0.098929718704224	0.09807307429629586	0.19272579964349157	0.19715084321952597	0.19585033161862078	0.1971288579952309
rotifer_0.15_1x_1	0.1779697494316054	0.17583182832629257	0.1772555137424051	0.1801566132436928	0.14735817447348212	0.14550933737769028	0.14811330846482854	0.14829153887847438	0.0	0.0	0.0	0.0	0.21188001028758033	0.2119798252789854	0.21968705027692004	0.23061585742550006	1.0	1.0	1.0	1.0
rotifer_0.15_2x_1	0.17612892574725342	0.17591775732361314	0.17768786380211116	0.17764730872195533	0.1448339848021439	0.1484813888536282	0.14872416517414327	0.1468743478228148	0.0	0.0	0.0	0.0	0.21782426498623692	0.21575065168814087	0.22086022351445683	0.22557336235324923	1.0	1.0	1.0	1.0
