sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0	0	0	0.047044156110800484	0.04775096799738543	0.04741039837075811	0.04846704768317167	0.17451300196369113	0.1740099145762778	0.1739774799642566	0.17526192387755402	0.13183829955203097	0.13232538742738142	0.13199305091641678	0.13216416755481386	0.22601582035718593	0.22186034418162204	0.2221844182968562	0.22698833329865875
rotifer_0.05_2x_1	0	0.0	0	0	0.04812146386463001	0.04857361443323127	0.048482614668112434	0.049459398431770496	0.17178350921524976	0.17320566643618618	0.17323965958754872	0.17467928131589738	0.13252751355024472	0.13492984527010632	0.13360404000771153	0.13426415624441013	0.21963046671874875	0.21905730740317386	0.21857838228546544	0.21981363077016924
rotifer_0.05_4x_1	0	0	0.0	0	0.04878028981171256	0.048703691010064	0.04870343012225864	0.04954406056670946	0.17351232057526833	0.17529189038214732	0.17475890156435014	0.17598329322895512	0.13425644882063792	0.13493634844323477	0.13432264704408514	0.1348492865419757	0.2220878183481917	0.2170050986803116	0.21465496034260834	0.21716589623138483
rotifer_0.05_8x_1	0	0	0	0.0	0.048631496939353425	0.0490425076629335	0.048893746374963576	0.04974702588854829	0.17522737712069159	0.17710431749421673	0.1762901136569902	0.1767476551404109	0.13436703937588046	0.13597035895697873	0.13513518551774928	0.1358826852163807	0.22694913200770006	0.21716095828228466	0.2184416773084733	0.22014021614886425
rotifer_0.0_1x_1	0.047044156110800484	0.04812146386463001	0.04878028981171256	0.048631496939353425	0.0	0	0	4.677706405664672e-05	0.14346843832013711	0.142412478904118	0.1441094127864394	0.14475971905377705	0.09566719311899241	0.09643656272542234	0.09649239108711172	0.09666366865962639	0.1871715835090939	0.1897369354986964	0.18810220312377013	0.19020880974458232
rotifer_0.0_2x_1	0.04775096799738543	0.04857361443323127	0.048703691010064	0.0490425076629335	0	0.0	0	0	0.14078985701707325	0.14525921269114128	0.14551500953811802	0.14640172945157115	0.09653144641090039	0.09727125304986395	0.09767104880115851	0.09766474335181718	0.19446736348113758	0.19197344040227782	0.18973725664701413	0.19205576632677535
rotifer_0.0_4x_1	0.04741039837075811	0.048482614668112434	0.04870343012225864	0.048893746374963576	0	0	0.0	0	0.14276048664054264	0.14494078752275896	0.14543676654488458	0.14642714925570566	0.0962648201083991	0.09689806634050324	0.09681856204036443	0.09724860013853187	0.18923230483812692	0.18994346813712526	0.19233469728529662	0.19024701543549805
rotifer_0.0_8x_1	0.04846704768317167	0.049459398431770496	0.04954406056670946	0.04974702588854829	4.677706405664672e-05	0	0	0.0	0.14261173094690227	0.14551219671162452	0.1454688567069865	0.14719781262552312	0.09756307895998018	0.09805255415944591	0.09815599671429764	0.09839892329660216	0.1916606237383428	0.19218160868820755	0.19067763963170992	0.19242213135088038
rotifer_0.15_1x_1	0.17451300196369113	0.17178350921524976	0.17351232057526833	0.17522737712069159	0.14346843832013711	0.14078985701707325	0.14276048664054264	0.14261173094690227	0.0	0	0	0.00010547572369434821	0.20847990472816647	0.20799674044218264	0.21607903839015252	0.2119099090543456	1.0	1.0	1.0	1.0
rotifer_0.15_2x_1	0.1740099145762778	0.17320566643618618	0.17529189038214732	0.17710431749421673	0.142412478904118	0.14525921269114128	0.14494078752275896	0.14551219671162452	0	0.0	0	0	0.2157390518610064	0.2130850812351045	0.2185753040773677	0.21474861259480527	1.0	1.0	1.0	1.0
rotifer_0.15_4x_1	0.1739774799642566	0.17323965958754872	0.17475890156435014	0.1762901136569902	0.1441094127864394	0.14551500953811802	0.14543676654488458	0.1454688567069865	0	0	0.0	3.5080914906227e-05	0.21114428765834858	0.2105206629086065	0.22032824556469666	0.2172145044563104	1.0	1.0	1.0	1.0
rotifer_0.15_8x_1	0.17526192387755402	0.17467928131589738	0.17598329322895512	0.1767476551404109	0.14475971905377705	0.14640172945157115	0.14642714925570566	0.14719781262552312	0.00010547572369434821	0	3.5080914906227e-05	0.0	0.20947139776048485	0.21051610140654398	0.22109413783583098	0.21405490226862678	1.0	1.0	1.0	1.0
rotifer_0.1_1x_1	0.13183829955203097	0.13252751355024472	0.13425644882063792	0.13436703937588046	0.09566719311899241	0.09653144641090039	0.0962648201083991	0.09756307895998018	0.20847990472816647	0.2157390518610064	0.21114428765834858	0.20947139776048485	0.0	0	0	2.3989769625476498e-05	0.25007261648770185	0.2537541480656216	0.2540671954551005	0.25867265786791616
rotifer_0.1_2x_1	0.13232538742738142	0.13492984527010632	0.13493634844323477	0.13597035895697873	0.09643656272542234	0.09727125304986395	0.09689806634050324	0.09805255415944591	0.20799674044218264	0.2130850812351045	0.2105206629086065	0.21051610140654398	0	0.0	0	5.4596508355597706e-05	0.27974555170691195	0.2516592502032058	0.25966029133232404	0.2567675893136029
rotifer_0.1_4x_1	0.13199305091641678	0.13360404000771153	0.13432264704408514	0.13513518551774928	0.09649239108711172	0.09767104880115851	0.09681856204036443	0.09815599671429764	0.21607903839015252	0.2185753040773677	0.22032824556469666	0.22109413783583098	0	0	0.0	3.5888772287662185e-05	0.2637606611630391	0.24291578244417367	0.2544232240024161	0.2482111285805607
rotifer_0.1_8x_1	0.13216416755481386	0.13426415624441013	0.1348492865419757	0.1358826852163807	0.09666366865962639	0.09766474335181718	0.09724860013853187	0.09839892329660216	0.2119099090543456	0.21474861259480527	0.2172145044563104	0.21405490226862678	2.3989769625476498e-05	5.4596508355597706e-05	3.5888772287662185e-05	0.0	0.2683104804796317	0.2513954349041966	0.2579815854782245	0.2565335276695795
rotifer_0.2_1x_1	0.22601582035718593	0.21963046671874875	0.2220878183481917	0.22694913200770006	0.1871715835090939	0.19446736348113758	0.18923230483812692	0.1916606237383428	1.0	1.0	1.0	1.0	0.25007261648770185	0.27974555170691195	0.2637606611630391	0.2683104804796317	0.0	0	0	0
rotifer_0.2_2x_1	0.22186034418162204	0.21905730740317386	0.2170050986803116	0.21716095828228466	0.1897369354986964	0.19197344040227782	0.18994346813712526	0.19218160868820755	1.0	1.0	1.0	1.0	0.2537541480656216	0.2516592502032058	0.24291578244417367	0.2513954349041966	0	0.0	0	0
rotifer_0.2_4x_1	0.2221844182968562	0.21857838228546544	0.21465496034260834	0.2184416773084733	0.18810220312377013	0.18973725664701413	0.19233469728529662	0.19067763963170992	1.0	1.0	1.0	1.0	0.2540671954551005	0.25966029133232404	0.2544232240024161	0.2579815854782245	0	0	0.0	0
rotifer_0.2_8x_1	0.22698833329865875	0.21981363077016924	0.21716589623138483	0.22014021614886425	0.19020880974458232	0.19205576632677535	0.19024701543549805	0.19242213135088038	1.0	1.0	1.0	1.0	0.25867265786791616	0.2567675893136029	0.2482111285805607	0.2565335276695795	0	0	0	0.0
