sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0	0	0	0.04753236936690852	0.04742603563320835	0.04757169230439884	0.04820476162698595	0.17638565057823863	0.1763945506234481	0.17591902125436898	0.17624919748584444	0.12824986515242598	0.1306354757022301	0.13066762591457393	0.1321603238149862	0.22043412929264472	0.21578909053417905	0.2127208519112539	0.21605643148248166
rotifer_0.05_2x_1	0	0.0	0	9.725337141830437e-06	0.048335966991450596	0.04820679270632533	0.0484071581894866	0.04900833985934028	0.1755484158761944	0.17641468721352938	0.176948789443223	0.17710197729305655	0.12973948736707785	0.13239407758804211	0.13187881641511212	0.1331197774660624	0.21575081033404886	0.21589686071426273	0.21168376295145208	0.21474327736156695
rotifer_0.05_4x_1	0	0	0.0	0	0.04873185115191325	0.04864647440607239	0.0487367474588577	0.049430860074860306	0.17623732535696024	0.1765731005768877	0.17809233181890916	0.17623643757623997	0.12941138687698428	0.13326189265654975	0.13247751757575432	0.13431352995935109	0.21427486237196558	0.2141859384881476	0.2146436366556831	0.21598534270186287
rotifer_0.05_8x_1	0	9.725337141830437e-06	0	0.0	0.04887831299223788	0.0489831506169488	0.04900151831281163	0.04962940496633583	0.17691114932435592	0.1773949853594713	0.17577351039778	0.17766255893613814	0.130922493352978	0.13401778106562812	0.13361529687791307	0.13480888704084304	0.22092841504212413	0.2184587279897353	0.21720547666999324	0.21902262741014722
rotifer_0.0_1x_1	0.04753236936690852	0.048335966991450596	0.04873185115191325	0.04887831299223788	0.0	0	0	2.3064845755538244e-05	0.14374048973012332	0.14478956070442184	0.14511214344080992	0.14482731452445574	0.09560286546562424	0.09731650266859515	0.09742612092274117	0.09736259321662244	0.1893601302843927	0.19179040551835247	0.19515038160222886	0.19570316427860313
rotifer_0.0_2x_1	0.04742603563320835	0.04820679270632533	0.04864647440607239	0.0489831506169488	0	0.0	0	0	0.1442646931136049	0.14437798843989302	0.1457246940670469	0.1454691935716801	0.09568226418489412	0.09716551536439	0.0976394040368953	0.09791693882535146	0.19793458463835922	0.20129400323827384	0.19998898523554975	0.20353207307063348
rotifer_0.0_4x_1	0.04757169230439884	0.0484071581894866	0.0487367474588577	0.04900151831281163	0	0	0.0	0	0.14353935381187033	0.14421408153806048	0.14395876216678316	0.1454533572402804	0.09523870405942836	0.0969719957442865	0.09710457222058821	0.09748479361580298	0.19207495689977006	0.19221754775833966	0.19464791218254895	0.195621699223951
rotifer_0.0_8x_1	0.04820476162698595	0.04900833985934028	0.049430860074860306	0.04962940496633583	2.3064845755538244e-05	0	0	0.0	0.1467280574607357	0.1468158154300444	0.14742909333660903	0.14774488297304467	0.09639116401983094	0.0980384439088301	0.09818416183375522	0.09869531214948368	0.19415114779401588	0.19422337928409972	0.19550331041652647	0.1972336888499877
rotifer_0.15_1x_1	0.17638565057823863	0.1755484158761944	0.17623732535696024	0.17691114932435592	0.14374048973012332	0.1442646931136049	0.14353935381187033	0.1467280574607357	0.0	0	0	2.688827140473471e-05	0.2041155184661544	0.20667890360055274	0.2160782307930318	0.20948467081145072	0.25983509087132983	0.2634701320530267	0.2800491467192766	0.26831825222114936
rotifer_0.15_2x_1	0.1763945506234481	0.17641468721352938	0.1765731005768877	0.1773949853594713	0.14478956070442184	0.14437798843989302	0.14421408153806048	0.1468158154300444	0	0.0	0	5.9641866204440674e-05	0.20544591337031803	0.21053232860238635	0.20829003842600502	0.2095465046277435	0.2634599360134373	0.2682010599090602	0.269270393997705	0.27319424978711726
