sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0	0	0.0002676492017568144	0.0009761487156128013	0.0016887143267532156	0.0016883267096483578	0.0034798563861755394	0.0029446426840126216	0.003914337155440428	0.003978967691759094	0.0055352922076110644	0.0049767339266979516	0.006223184309655072	0.0065011963660273064	0.007742489777105344	0.006467034321281706	0.007946778140314636	0.00842119846152023	0.009669816888850935	0.008636235122767122	0.009955363566250375	0.010604584783462379	0.011808922899741892	0.01748599049419619	0.01962760089005	0.020649837019899975	0.021286502809914398	0	0	0	0.0013006340976772224
moss_0.001_2x_1	0	0.0	0	0	0.0015944954590398908	0.0017414190971696275	0.0015588267665838096	0.00304220369442465	0.003372725782634589	0.003830485924429583	0.0038434612843748495	0.005107242348674879	0.005315894048543934	0.005993248629628689	0.006154749572351181	0.007209106634128215	0.007015958223312135	0.007868229007998329	0.008183552875333677	0.009154944593166903	0.009005754484321504	0.009821122135069915	0.010472096213368753	0.011297844011475822	0.017472617548081937	0.01933954030974505	0.020194758928152368	0.020671996965511252	0	0	0	0.0009077749980364036
moss_0.001_4x_1	0	0	0.0	0	0.0014236969960611523	0.0014078892702734658	0.0014941865185755798	0.002619313956096936	0.0030771040122691273	0.0034419017200015833	0.0036429228697574256	0.0045886512710180405	0.005016355615133916	0.005652559160996828	0.005966087706353762	0.0066958392807099365	0.006433222016866247	0.00736756635728153	0.007855991572684906	0.00854262347485868	0.008380819318930866	0.009224776886985753	0.01003427383261235	0.010598652753865179	0.017044450979295855	0.01874194774736615	0.019669707861456276	0.019959583057681307	0	0	0	0.0005306906973649994
moss_0.001_8x_1	0.0002676492017568144	0	0	0.0	0.0034910691607339395	0.003088288688725016	0.0027956196888484497	0.004099877568307875	0.005256953884655524	0.005327096890240024	0.00520127110319657	0.006274316812101111	0.007261745979489254	0.007573284161098259	0.007585956680473238	0.008418299740154844	0.008905741653160715	0.009434665152856514	0.009631958631866944	0.010457967395746226	0.010891458885946781	0.011391540599966499	0.011866810460664845	0.012573976229650397	0.01996090337381695	0.021358321554073467	0.021992158939643458	0.02242894436947962	0.0013791236297704401	0.000917738449641714	0.0004531235852577309	0.0018498370591414348
moss_0.002_1x_1	0.0009761487156128013	0.0015944954590398908	0.0014236969960611523	0.0034910691607339395	0.0	0	0	0.0003257803205762855	0.004009771976679066	0.00489709771807767	0.004998956833397239	0.0066552861000630514	0.005856460974568711	0.007142179831506668	0.007248242292201668	0.008667284026392497	0.0076523797293863716	0.008860879906174013	0.009283287652329553	0.010634168050461024	0.009536101054222423	0.010796636093347134	0.011454467413591685	0.012579901960459883	0.018041899191287625	0.02026247764259914	0.021067017272487276	0.022010447494157925	0.0001127890892927974	0.000579012806446455	0.0002715683640736044	0.0023429839711223144
moss_0.002_2x_1	0.0016887143267532156	0.0017414190971696275	0.0014078892702734658	0.003088288688725016	0	0.0	0	0	0.004347837579789959	0.004835548478481666	0.004802261030124377	0.006118071015407178	0.006362471850857143	0.007041070114058856	0.00712107925801575	0.008243385062781106	0.007980225636771032	0.00880699359312287	0.009131798773463928	0.01019705040610186	0.009674162025860578	0.010710517469343706	0.011294053886061195	0.012139700388465346	0.018528324305568944	0.020222325281192277	0.020880261085477025	0.02160264681441748	0.000642266134282643	0.0006661048651719348	0.00029787493569510826	0.0019645078310707165
moss_0.002_4x_1	0.0016883267096483578	0.0015588267665838096	0.0014941865185755798	0.0027956196888484497	0	0	0.0	0	0.004224594628220113	0.004606176755888147	0.004735014985227659	0.005784551244258362	0.006242553209441004	0.00683953242444757	0.0070182032594690025	0.007920273307406744	0.007690689505015835	0.00841280019086621	0.008851331374986282	0.009650130977500782	0.009466963646802662	0.01040190238772265	0.011025941182067567	0.011746227860074288	0.018181864553510674	0.019693469328760593	0.020576446100664003	0.020952889664352936	0.0006746381229884024	0.0005471990633534318	0.0004317851358471847	0.001758534424776248
moss_0.002_8x_1	0.0034798563861755394	0.00304220369442465	0.002619313956096936	0.004099877568307875	0.0003257803205762855	0	0	0.0	0.00628122877056414	0.006332086314084995	0.006163846200263001	0.007316166562143844	0.008366649279717753	0.008589513521965575	0.008552252814914008	0.009454607429186912	0.009945672099635927	0.010393512955549244	0.010554293855871477	0.011490023873876432	0.011800050861290545	0.012341266989603805	0.01279881448918252	0.013524445749816483	0.020854698130013727	0.022215687232901682	0.022824994562615997	0.02330322170380794	0.002485673297856761	0.0019877312828933125	0.001489016120805986	0.0029559785418609152
moss_0.004_1x_1	0.0029446426840126216	0.003372725782634589	0.0030771040122691273	0.005256953884655524	0.004009771976679066	0.004347837579789959	0.004224594628220113	0.00628122877056414	0.0	0	0	0.0002558658512491485	0.007555285116993438	0.008660639141086723	0.008770256760664674	0.010379801862473448	0.009252125484320195	0.01065165568751214	0.010854340154377917	0.01236613667191322	0.010928979069186773	0.01237422801691157	0.012956308598660593	0.014197520765657168	0.01970218851388439	0.021850493131330584	0.02258607833829429	0.023469856606170625	0.0018485615244744347	0.0024248570396627755	0.0019245874411826236	0.004170113924560792
moss_0.004_2x_1	0.003914337155440428	0.003830485924429583	0.0034419017200015833	0.005327096890240024	0.00489709771807767	0.004835548478481666	0.004606176755888147	0.006332086314084995	0	0.0	0	0	0.008358644584004149	0.008981296500535918	0.009041053804539456	0.01033781873518591	0.00999736726301692	0.010848559307551242	0.010961312964140713	0.012215898986592921	0.011828210557832675	0.012667618749518827	0.01316149092969432	0.014161491703804208	0.020449612353231506	0.022036480473762277	0.022715956823019745	0.023477490589702055	0.002948660572671624	0.00287122037970422	0.0024166765865379913	0.004260774046952132
moss_0.004_4x_1	0.003978967691759094	0.0038434612843748495	0.0036429228697574256	0.00520127110319657	0.004998956833397239	0.004802261030124377	0.004735014985227659	0.006163846200263001	0	0	0.0	0	0.008355700273332545	0.008942087339631533	0.009107941447199841	0.01013165814628536	0.009875916980826793	0.01067557179818679	0.010995939595424775	0.01193374711063877	0.011617583105302365	0.012467799244576638	0.01305835490525753	0.013874579976323798	0.020305846222715473	0.021767391387235158	0.0226323978814571	0.023129074243675496	0.0030630749815290237	0.002876762120098242	0.0026497330712322853	0.004145783642191869
moss_0.004_8x_1	0.0055352922076110644	0.005107242348674879	0.0045886512710180405	0.006274316812101111	0.0066552861000630514	0.006118071015407178	0.005784551244258362	0.007316166562143844	0.0002558658512491485	0	0	0.0	0.010277655164746213	0.010500347751900785	0.010430536579396854	0.011490323435297878	0.011820900143539426	0.012281698638611616	0.012420564170983583	0.013467977119783647	0.013747215906170007	0.014210688244949421	0.014636938953310086	0.015465693107363454	0.022619477218059236	0.024036015019855195	0.024595251099532756	0.025210928162938462	0.00460338309880326	0.004072612835313683	0.0034683447815537782	0.005126530572367671
moss_0.006_1x_1	0.0049767339266979516	0.005315894048543934	0.005016355615133916	0.007261745979489254	0.005856460974568711	0.006362471850857143	0.006242553209441004	0.008366649279717753	0.007555285116993438	0.008358644584004149	0.008355700273332545	0.010277655164746213	0.0	0	0	0.00017522765128097362	0.010983883052313015	0.012293193023537485	0.012655961922586778	0.014263558667073961	0.012806092329104346	0.014229294539588211	0.014847845553919714	0.016122116459911795	0.021488151495115626	0.023592280828965806	0.024146161408527766	0.02518871114388499	0.004054058064115851	0.004378855296697459	0.003990680109471345	0.006272931521194458
moss_0.006_2x_1	0.006223184309655072	0.005993248629628689	0.005652559160996828	0.007573284161098259	0.007142179831506668	0.007041070114058856	0.00683953242444757	0.008589513521965575	0.008660639141086723	0.008981296500535918	0.008942087339631533	0.010500347751900785	0	0.0	0	0	0.01201521244463788	0.01285723837862196	0.013040902317294156	0.014327082410544256	0.013968714312184494	0.014669057581264244	0.015134142685898966	0.01630205584807276	0.02247702275977692	0.023937405501268105	0.024572134748770957	0.025338648387530083	0.0052411443682401915	0.005062018211822394	0.004592317428728787	0.0065082111519120245
moss_0.006_4x_1	0.0065011963660273064	0.006154749572351181	0.005966087706353762	0.007585956680473238	0.007248242292201668	0.00712107925801575	0.0070182032594690025	0.008552252814914008	0.008770256760664674	0.009041053804539456	0.009107941447199841	0.010430536579396854	0	0	0.0	0	0.012152193202747408	0.01286131329397322	0.013129263480525233	0.014209049171575505	0.013945269448970454	0.014668562828672127	0.015144912713407899	0.016088366964986056	0.02246328804671971	0.023776579326549196	0.02458225423928695	0.025125570149250653	0.005410800983067121	0.005218842262448509	0.004930986704468121	0.006576647630115673
moss_0.006_8x_1	0.007742489777105344	0.007209106634128215	0.0066958392807099365	0.008418299740154844	0.008667284026392497	0.008243385062781106	0.007920273307406744	0.009454607429186912	0.010379801862473448	0.01033781873518591	0.01013165814628536	0.011490323435297878	0.00017522765128097362	0	0	0.0	0.013928833057659462	0.014312324809554133	0.014418624523088841	0.015549722675689437	0.015839401598050307	0.016208669709388945	0.016582197227489326	0.01752939357669725	0.02457842996165549	0.025821604504061346	0.02637071855237061	0.02700985779124343	0.006767312627581901	0.0062395042345506635	0.005596776636092593	0.0073486606461112824
moss_0.008_1x_1	0.006467034321281706	0.007015958223312135	0.006433222016866247	0.008905741653160715	0.0076523797293863716	0.007980225636771032	0.007690689505015835	0.009945672099635927	0.009252125484320195	0.00999736726301692	0.009875916980826793	0.011820900143539426	0.010983883052313015	0.01201521244463788	0.012152193202747408	0.013928833057659462	0.0	0	0	0.00014122193832855068	0.014387170616492861	0.01558209555421286	0.015964021149707963	0.017552366585769197	0.022759516035509852	0.02455616077456857	0.02507407163418285	0.026204461330257667	0.005606482953554592	0.005946944711090363	0.005394141157208376	0.007823042376636447
moss_0.008_2x_1	0.007946778140314636	0.007868229007998329	0.00736756635728153	0.009434665152856514	0.008860879906174013	0.00880699359312287	0.00841280019086621	0.010393512955549244	0.01065165568751214	0.010848559307551242	0.01067557179818679	0.012281698638611616	0.012293193023537485	0.01285723837862196	0.01286131329397322	0.014312324809554133	0	0.0	0	0	0.015577775828958473	0.01628402194345102	0.016700803284381838	0.01795821196469327	0.0238178373232929	0.02526654205171741	0.025984639735906145	0.02691929803984794	0.007122697046399229	0.006805738224069491	0.006366821985430593	0.008419967252126792
moss_0.008_4x_1	0.00842119846152023	0.008183552875333677	0.007855991572684906	0.009631958631866944	0.009283287652329553	0.009131798773463928	0.008851331374986282	0.010554293855871477	0.010854340154377917	0.010961312964140713	0.010995939595424775	0.012420564170983583	0.012655961922586778	0.013040902317294156	0.013129263480525233	0.014418624523088841	0	0	0.0	0	0.01565198196329798	0.016408940368821123	0.016896312763094	0.017929293271532143	0.023934648644625467	0.02534988991204068	0.02601855910699946	0.02681575959878202	0.007490622092387822	0.007174585219126173	0.0068523991075784	0.008670156615319669
