sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.049865091900408796	0.05093800635950644	0.05109724453410993	0.051105831616655543	0.18754034016347781	0.18539023203501223	0.1848004551563293	0.1835319658523953	0.1346750447201372	0.13629551605954032	0.13453819060237823	0.1336898231446154	0.2410983069583009	0.23714877196920126	0.22581090997754916	0.22506482661391466
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.049735012431962336	0.050626588433406436	0.05106343726003531	0.05116315804790404	0.18204625283658318	0.18359755956065235	0.18168687791125923	0.181689547178026	0.1343705015891014	0.13471230816940952	0.13432113558022504	0.13336799379930772	0.23529310901150882	0.2296219128819832	0.2261718078707145	0.22565036017395407
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.04867363796650934	0.04949749455341396	0.049974765561662575	0.04992774709800532	0.18182138300289588	0.1826750892343213	0.18154037726536562	0.1807880491722897	0.1343183780020771	0.13370883278341894	0.13298127617827005	0.1316763992799762	0.23527967597234786	0.2353956215239131	0.229540709755647	0.22547874099343293
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.04871570969321953	0.04966293228518025	0.04991314190964518	0.04965761807474531	0.17949114057897472	0.17976981688186833	0.17921122009992715	0.17779388570774807	0.13431419288246238	0.13425892958283878	0.13228917706876808	0.1319654489355157	0.22954309739794088	0.226390388229473	0.22431906786961237	0.21925634219894818
rotifer_0.0_1x_1	0.04986029323265538	0.05079231986154401	0.05000493976026549	0.04995063175059685	0.0	0.0	0.0	0.0	0.1492736859734611	0.14858203971253414	0.14717394051852453	0.14488069749284585	0.09938048337496498	0.1001460104194064	0.09987550332175399	0.09886471191339362	0.19488967782954372	0.19771231313270426	0.19530172738475815	0.19830264676644918
rotifer_0.0_2x_1	0.050036215246355605	0.05079166367977709	0.04996544187594264	0.05004009063459478	0.0	0.0	0.0	0.0	0.14914396737395771	0.14936833965526244	0.14843529970438393	0.1470774349207917	0.10058115921575975	0.10008442492895372	0.09915760205709886	0.0987701366477179	0.19340951376717097	0.19520569875095478	0.1930009232133804	0.19428736129635277
rotifer_0.0_4x_1	0.04984948765575054	0.05086446921326487	0.05008435058737557	0.04993243547895719	0.0	0.0	0.0	0.0	0.14883850905872978	0.14938571895871833	0.14784367685798383	0.14688080275404747	0.10083504333493494	0.09991372434598861	0.09965291267330827	0.09893060901126907	0.1903970169319017	0.19752525801583273	0.19316686454620205	0.19589326556582298
rotifer_0.0_8x_1	0.05005105306563045	0.05115513701946842	0.05022154527385641	0.04985881541349385	0.0	0.0	0.0	0.0	0.14852750502708978	0.14788289929481516	0.14653898099660093	0.14562869955594218	0.09958543305318328	0.09944415183819494	0.0987920331253153	0.09825344845633183	0.19129545607212736	0.19852423353095244	0.1941511188798945	0.19461989458870269
rotifer_0.15_1x_1	0.18756589828370948	0.18395901537539266	0.18393787275576964	0.1810980979446833	0.1493064875506249	0.15062530337308386	0.15073592612734504	0.1497599822373796	0.0	0.0	0.0	0.0	0.22377596027496222	0.2236286095842121	0.22575451409502506	0.22502654124362045	0.2795818398552727	0.2674294320066126	0.2673683688711229	0.25466995580104923
rotifer_0.15_2x_1	0.1834734302086701	0.18356787729877405	0.18284789261121384	0.17943481245329995	0.14670267872972445	0.14893328859845079	0.14936810498411027	0.14721175004617665	0.0	0.0	0.0	0.0	0.21606407785700674	0.22173096243160578	0.21521009411312353	0.2139713084777815	0.2818360506169019	0.28704397423797506	0.28773118955500465	0.269199300036963
rotifer_0.15_4x_1	0.18270441672792756	0.18147224863625633	0.18153233758123286	0.17868679044471875	0.1450006481795231	0.147709205628136	0.147539702796088	0.1455859402717717	0.0	0.0	0.0	0.0	0.21274287149978904	0.21389429756518527	0.21081250060430956	0.2097856481152261	0.2819819786631565	0.2717306890975931	0.28920241235658317	0.2873260004824911
rotifer_0.15_8x_1	0.1819168496826646	0.18196010255975706	0.18126132634942466	0.17774360765409156	0.14305574789867842	0.14671040204175828	0.1469381231247464	0.14503700492325308	0.0	0.0	0.0	0.0	0.21170363782664775	0.21317947868798232	0.20732667142105554	0.20564469891606538	0.2799103949539231	0.286496221295851	1.0	0.2866759824235399
rotifer_0.1_1x_1	0.13469192789756074	0.13622307468183792	0.1365099547037225	0.13615284015245532	0.09940236113195959	0.10195888028054853	0.10268020553289016	0.10100345766209352	0.2237708985610859	0.21798452488882836	0.2147320609169374	0.21310691934992748	0.0	0.0	0.0	0.0	0.23268540567895385	0.23707552662086023	0.24081334816071542	0.24769318507260743
rotifer_0.1_2x_1	0.13444113603768038	0.13469376059375654	0.13403493222506838	0.13423404160845234	0.09849208183647289	0.0997735325828469	0.10007597854134741	0.09919473398856765	0.22171433311778485	0.2217373880508353	0.2139631698662318	0.21265490730630163	0.0	0.0	0.0	0.0	0.2434524223488588	0.2612505919738331	0.2619594297028279	0.2595570450090951
rotifer_0.1_4x_1	0.13235488666905018	0.13396602704276445	0.13297026592607145	0.13193623305631527	0.09785436111430519	0.09846999955396804	0.09943676876835507	0.09817131997025717	0.22380489206343895	0.21514470890793552	0.21080494891876606	0.20674339638145675	0.0	0.0	0.0	0.0	0.23893773337027857	0.26207903936412463	0.25103261273802385	0.25448055047030776
rotifer_0.1_8x_1	0.13181691470178905	0.1333232039447708	0.13197187062904067	0.13191998232908522	0.09705398964882468	0.09828523410718966	0.09891820009697413	0.09783711608882772	0.22370636849413786	0.21450065285131806	0.21036128748723967	0.20563367659272894	0.0	0.0	0.0	0.0	0.24106732848487314	0.260439713524926	0.2552326014221926	0.25364389347560234
rotifer_0.2_1x_1	0.24113240692301596	0.2371689207009206	0.23715924323564244	0.230743041137656	0.19493185643429572	0.1948192364691837	0.19211195938012263	0.19211270193208005	0.27958629980420296	0.283699055992562	0.28363724715550553	0.28074504565047476	0.23269452262820653	0.24534963562348422	0.24081774154526042	0.24224531755424875	0.0	0.0	0.0	0.0
rotifer_0.2_2x_1	0.2352720461462704	0.22958798294804397	0.23536499662086835	0.22569929388696086	0.19581422491920794	0.19467003956012344	0.19725961315884177	0.19732127841083874	0.2655547347619987	0.287045943156492	0.27156588040025825	0.28541863305115267	0.23517420923236318	0.2612452126400425	0.2619616871084658	0.259568703246984	0.0	0.0	0.0	0.0
rotifer_0.2_4x_1	0.223892005056624	0.22611563031157444	0.22952424069951916	0.22361328392158794	0.193254582682698	0.19231776375857873	0.19277515221139255	0.19284991577186328	0.265627339782685	0.28795400210392896	0.2891943452666236	1.0	0.2389443194546452	0.26207318047181966	0.251034348952209	0.2544909905811297	0.0	0.0	0.0	0.0
rotifer_0.2_8x_1	0.22378869581356065	0.22624726270957365	0.22611567191105927	0.21919823391540116	0.19681615640573083	0.19414294205543273	0.1960395600734831	0.19385229182380817	0.2536188569965824	0.2701614310634111	0.28819157764307207	0.2866794619342516	0.24658736222444258	0.2604394322423651	0.2552404267645851	0.25366031888510115	0.0	0.0	0.0	0.0
