sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.04839972989385861	0.05005842393558633	0.05071043352436704	0.05091312402071557	0.1847705661754537	0.1820807633684612	0.18206601826678864	0.18097386962859677	0.13199633219580262	0.13320518938445317	0.13206123320691257	0.1314080334040017	0.2382887712227369	0.23387866115252798	0.22307035221232704	0.2224784381038739
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.049071362089866476	0.0503083093298921	0.05100020181168886	0.05118950786689233	0.18060175525073105	0.18148313756440523	0.18000413178457142	0.18010685200872115	0.13295805128740612	0.13274088252354665	0.13278705472725966	0.1319450704389536	0.23382175604701563	0.22756528127623496	0.22451670545834587	0.22407894987050653
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.04899860793708602	0.05014074967959842	0.05085821451084168	0.05089575983994781	0.18109748244699211	0.18129186339490413	0.18059740430512647	0.17995041086296848	0.13375984663510226	0.13260490992475052	0.13232140287660124	0.13113558768228442	0.23436643174234187	0.23392001896930475	0.22848396098561877	0.22451665601634663
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.0492228909598256	0.05045162027488972	0.05091409231549178	0.05072914417957274	0.17881325978409485	0.17841802758215364	0.17827373675408964	0.17695753509139886	0.1338518209352477	0.13322980246204227	0.13168723809325664	0.1314650873707491	0.228618577351699	0.22489390530562117	0.2232161861577391	0.21824779071039865
rotifer_0.0_1x_1	0.049910479931747694	0.0499855790706002	0.049536237888722495	0.04952852138477308	0.0	0.0	0.0	0.0	0.14887537514109705	0.14738425885643622	0.1462985514928094	0.1440461640710305	0.09912124415748716	0.09916500812695563	0.099189244117214	0.09821212431790596	0.19436637776394966	0.19647752615706846	0.1943620925361266	0.19738139251120715
rotifer_0.0_2x_1	0.05012618346955174	0.050048217477268904	0.049596600713739024	0.049744216941019805	0.0	0.0	0.0	0.0	0.14886901905355598	0.14832656080133597	0.14775430344294624	0.14645948611299484	0.10041565529177818	0.09923158054565948	0.09864119479105486	0.09831108290297924	0.19300530732109888	0.19412586318493033	0.19225909972435637	0.19358896191795957
rotifer_0.0_4x_1	0.04996478441756605	0.05016866520780911	0.04978762866809209	0.04973089438894175	0.0	0.0	0.0	0.0	0.14857413024941882	0.14837881054276994	0.14722359482993502	0.1463427046203081	0.10068955891945948	0.09910772663699802	0.09920655321252542	0.09856433241955138	0.18998928796992315	0.19646003624955938	0.19246562129903289	0.19525038159866645
rotifer_0.0_8x_1	0.05009698621471592	0.05037231316477458	0.04980346544133162	0.04953355549293042	0.0	0.0	0.0	0.0	0.14816423791373357	0.14675672841720871	0.14576278125073386	0.14492992815349157	0.09935798529839117	0.09852775442223564	0.098198163816744	0.09773647257426805	0.19077455502568322	0.19732213559562717	0.1932775368490139	0.19380073151471203
rotifer_0.15_1x_1	0.18454307004556464	0.18031218630978227	0.18072770282019388	0.17800908588955047	0.14599352765435178	0.14744493420114796	0.14770090118702628	0.14678990099387684	0.0	0.0	0.0	0.0	0.2207065561122474	0.22003585067931333	0.2225549789223165	0.22192351565796814	0.27654985544905797	0.26385978937811216	0.2642142512475977	0.2515933592340909
rotifer_0.15_2x_1	0.18188143674005036	0.18130938675977198	0.1809852608632457	0.1776747462193376	0.14479013467698643	0.14710403666883912	0.14763438814407653	0.14553003278180698	0.0	0.0	0.0	0.0	0.21443343825758301	0.2195458710112492	0.21337385697971303	0.212217575031233	0.28026598096570127	0.2849394334758142	0.28599845163343823	0.2675144875377458
