sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0	0	0	0.047563980784032345	0.04825858124410565	0.04826409818098709	0.04906290274825942	0.17841762708183284	0.17563252925021222	0.1767414073049126	0.17561252042512732	0.13129335988982904	0.13313060731428894	0.131942087743261	0.13362848682926298	0.21194822935685886	0.2094256734032668	0.21275006878780278	0.21464319821619415
rotifer_0.05_2x_1	0	0.0	0	7.596781551155729e-05	0.04850384382968631	0.04868438947931164	0.048939528596637194	0.04971038729462762	0.17321908877364245	0.1750982031808055	0.17692135460490854	0.17653497378421834	0.13377417071990527	0.1327405622911355	0.13430637106143706	0.13443541527785152	0.21760246527541505	0.21175991374584158	0.2170318640643244	0.2184421599301979
rotifer_0.05_4x_1	0	0	0.0	5.586288973291609e-05	0.04879829087651388	0.048996279242336516	0.04903106071111252	0.04982719215172016	0.17428253776609826	0.17660633973131257	0.17776717150897003	0.17870160976906402	0.1339212128612043	0.13327754621304322	0.13432892245613748	0.13444774419330308	0.21602786644746397	0.2116536425748926	0.21465684330718704	0.2160009568693222
rotifer_0.05_8x_1	0	7.596781551155729e-05	5.586288973291609e-05	0.0	0.04877871518975052	0.048928948645055814	0.0491293396350041	0.049761180170797004	0.17556009775398318	0.17657148013939794	0.1790038666186119	0.178367781370941	0.13423039823414074	0.13401487503824971	0.13483760688259538	0.13516340433140783	0.21755193333780942	0.21715556222180288	0.2197286407116168	0.22131179328545436
rotifer_0.0_1x_1	0.047563980784032345	0.04850384382968631	0.04879829087651388	0.04877871518975052	0.0	0	0	6.623208780087708e-06	0.14509961495153645	0.14687328011893241	0.14801421479055776	0.14826502590561041	0.0962964207873469	0.09613349027560425	0.09606679070396573	0.09658560459734822	0.19012706477611518	0.18969499807328272	0.19435465575267996	0.19373617866563386
rotifer_0.0_2x_1	0.04825858124410565	0.04868438947931164	0.048996279242336516	0.048928948645055814	0	0.0	0	0	0.14546372019371268	0.14618455664941377	0.14703758175163106	0.14864098996831643	0.09635190498170398	0.0961412289525958	0.09679311672400848	0.09666894862096165	0.18997746318431508	0.18854655924800945	0.19501066308585924	0.19156187976690686
rotifer_0.0_4x_1	0.04826409818098709	0.048939528596637194	0.04903106071111252	0.0491293396350041	0	0	0.0	0	0.1455245548348274	0.14605275551160024	0.14634286394330376	0.1473457454051479	0.09627280374600844	0.09647669073877352	0.09610807329554238	0.0967899394767121	0.1952072881339636	0.19670232399310494	0.19996853984043617	0.20165020901188768
rotifer_0.0_8x_1	0.04906290274825942	0.04971038729462762	0.04982719215172016	0.049761180170797004	6.623208780087708e-06	0	0	0.0	0.1475563912311515	0.1484005797637732	0.14863536509851139	0.14929302241428888	0.09762248197883161	0.09729918846374708	0.09753078686942496	0.09767401781089191	0.19480252865636494	0.19421782513249197	0.20140349382499312	0.1992273418341889
rotifer_0.15_1x_1	0.17841762708183284	0.17321908877364245	0.17428253776609826	0.17556009775398318	0.14509961495153645	0.14546372019371268	0.1455245548348274	0.1475563912311515	0.0	0	0	0	0.20693199498748815	0.21399485019987485	0.21115475649631021	0.20947985585107665	0.276184437189269	0.27973850435164027	0.2800430557308822	0.2844934576683952
rotifer_0.15_2x_1	0.17563252925021222	0.1750982031808055	0.17660633973131257	0.17657148013939794	0.14687328011893241	0.14618455664941377	0.14605275551160024	0.1484005797637732	0	0.0	0	6.274832063735136e-05	0.2108408033433291	0.2159093865352093	0.21859580975905735	0.21364181768324753	0.26346750943761643	0.26820879190922364	0.2692850335865665	0.27321165794178137
rotifer_0.15_4x_1	0.1767414073049126	0.17692135460490854	0.17776717150897003	0.1790038666186119	0.14801421479055776	0.14703758175163106	0.14634286394330376	0.14863536509851139	0	0	0.0	2.8953936972220262e-05	0.21605044506510063	0.22017778533238797	0.2219313891362188	0.22107582535263648	0.2637340382047816	0.26924979865858	0.2708907213179005	0.274369801574045
rotifer_0.15_8x_1	0.17561252042512732	0.17653497378421834	0.17870160976906402	0.178367781370941	0.14826502590561041	0.14864098996831643	0.1473457454051479	0.14929302241428888	0	6.274832063735136e-05	2.8953936972220262e-05	0.0	0.21456876567073435	0.21980530243612562	0.22109347995749828	0.21592664059043432	0.2682970700735924	0.27318624597064456	0.27438296874198564	0.2781833371898256
rotifer_0.1_1x_1	0.13129335988982904	0.13377417071990527	0.1339212128612043	0.13423039823414074	0.0962964207873469	0.09635190498170398	0.09627280374600844	0.09762248197883161	0.20693199498748815	0.2108408033433291	0.21605044506510063	0.21456876567073435	0.0	0	0	8.709595647982127e-05	0.2430785915384589	0.24679464600102918	0.24711287365412338	0.2517669477886828
rotifer_0.1_2x_1	0.13313060731428894	0.1327405622911355	0.13327754621304322	0.13401487503824971	0.09613349027560425	0.0961412289525958	0.09647669073877352	0.09729918846374708	0.21399485019987485	0.2159093865352093	0.22017778533238797	0.21980530243612562	0	0.0	0	0.00010620538578720584	0.2368696385997212	0.24178489819917592	0.23912807565302285	0.2370556050649404
rotifer_0.1_4x_1	0.131942087743261	0.13430637106143706	0.13432892245613748	0.13483760688259538	0.09606679070396573	0.09679311672400848	0.09610807329554238	0.09753078686942496	0.21115475649631021	0.21859580975905735	0.2219313891362188	0.22109347995749828	0	0	0.0	5.4854715654473196e-05	0.23008678015043837	0.24290708725069887	0.2320532675460959	0.23572093172420994
rotifer_0.1_8x_1	0.13362848682926298	0.13443541527785152	0.13444774419330308	0.13516340433140783	0.09658560459734822	0.09666894862096165	0.0967899394767121	0.09767401781089191	0.20947985585107665	0.21364181768324753	0.22107582535263648	0.21592664059043432	8.709595647982127e-05	0.00010620538578720584	5.4854715654473196e-05	0.0	0.23484099821105264	0.24321654378583224	0.24445992092061308	0.2451749349662492
rotifer_0.2_1x_1	0.21194822935685886	0.21760246527541505	0.21602786644746397	0.21755193333780942	0.19012706477611518	0.18997746318431508	0.1952072881339636	0.19480252865636494	0.276184437189269	0.26346750943761643	0.2637340382047816	0.2682970700735924	0.2430785915384589	0.2368696385997212	0.23008678015043837	0.23484099821105264	0.0	0	0	4.2106759264748383e-05
rotifer_0.2_2x_1	0.2094256734032668	0.21175991374584158	0.2116536425748926	0.21715556222180288	0.18969499807328272	0.18854655924800945	0.19670232399310494	0.19421782513249197	0.27973850435164027	0.26820879190922364	0.26924979865858	0.27318624597064456	0.24679464600102918	0.24178489819917592	0.24290708725069887	0.24321654378583224	0	0.0	0	0
rotifer_0.2_4x_1	0.21275006878780278	0.2170318640643244	0.21465684330718704	0.2197286407116168	0.19435465575267996	0.19501066308585924	0.19996853984043617	0.20140349382499312	0.2800430557308822	0.2692850335865665	0.2708907213179005	0.27438296874198564	0.24711287365412338	0.23912807565302285	0.2320532675460959	0.24445992092061308	0	0	0.0	4.9286173804286015e-05
rotifer_0.2_8x_1	0.21464319821619415	0.2184421599301979	0.2160009568693222	0.22131179328545436	0.19373617866563386	0.19156187976690686	0.20165020901188768	0.1992273418341889	0.2844934576683952	0.27321165794178137	0.274369801574045	0.2781833371898256	0.2517669477886828	0.2370556050649404	0.23572093172420994	0.2451749349662492	4.2106759264748383e-05	0	4.9286173804286015e-05	0.0
