sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0034919460833979774	0.0034008805475481832	0.0032121166438204792	0.0030277600800555906	0.00585876354973288	0.005408406531286526	0.005214997439365767	0.0049498980023542525	0.008009642771231345	0.007755083051199261	0.007375085701401782	0.006964532515330366	0.009750426912021368	0.009535658043672119	0.008956247716726375	0.008476631075608412	0.012066187797060344	0.011716800788793424	0.01096880275866272	0.010545046059367643	0.022120580284703678	0.021032915579652017	0.02051589780837268	0.01999371571022552	0.0013933824185709425	0.0012307471392884004	0.001340766392483734	0.0012378338013500916
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.003497795975380075	0.003340516340711323	0.003146762400938234	0.0030271950639399114	0.005884367240920004	0.005295436025689906	0.0051841579777675215	0.004786483908207671	0.007617138395345302	0.007635905377905753	0.007190885611455782	0.006814386069757085	0.009684688195349372	0.009435442141238237	0.008753875252011456	0.008433351398092459	0.012110306285922297	0.011535160788332251	0.011006309238238206	0.010411702892178418	0.022104792205841873	0.021044034162756246	0.020591793461470023	0.020030151171889485	0.0012217205894167558	0.0011241888110100108	0.001230901888219311	0.0012111456437428978
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0033771975897185693	0.0032602735160003012	0.003080496062154062	0.002888191401565028	0.005615488549221435	0.005175717689915198	0.00499614760081298	0.0046927762807052135	0.007735142667334224	0.007455631273057108	0.007102178180079676	0.006635863264526245	0.0095828487780294	0.009320486431192793	0.008771620935695843	0.00845974102384069	0.011914388623094636	0.011471390189916516	0.010841370363394526	0.010471013280809358	0.02215438997315094	0.021078182888767272	0.02052222482509385	0.019780135034772994	0.001112056388169039	0.001050150972097208	0.0011372465765462064	0.0011040168395125003
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0033193322019548803	0.0032514387997473774	0.003049232069248844	0.002868112613777823	0.0055720862836584435	0.0052442471563668705	0.005015009537615336	0.0045832698778732785	0.007545926226384883	0.0073804744511849615	0.006879537099270986	0.006436552143302487	0.00962295474938885	0.009354676739062207	0.008605954707600425	0.00815662139995856	0.012017561126131372	0.01143308204416774	0.01083719471971698	0.01025266666550306	0.02227401896726246	0.021095019253904657	0.02054401801752263	0.019592189480815446	0.001057353998170171	0.0009641032579194784	0.0011452041932957556	0.0011267008588501874
moss_0.002_1x_1	0.003480992953458427	0.0036837659098389332	0.0035597136496608945	0.0033413413665135954	0.0	0.0	0.0	0.0	0.006994755635528364	0.006621164373480479	0.006414397290899484	0.006088722020946478	0.008782324756008278	0.008657908097760009	0.008245284571207831	0.007747404959627154	0.010736535746740468	0.010888771285155559	0.010104630610968396	0.009649798252427504	0.013078938649472118	0.012727965340302443	0.012035962435504775	0.011526331497165533	0.023046099957059297	0.022092546443650038	0.02148226977398304	0.020816954836948388	0.0023262991123725024	0.0024969112418616025	0.002566961633099402	0.0023925440339845295
moss_0.002_2x_1	0.0032042782855891926	0.003325022456348198	0.003253971777926302	0.0031000716636148226	0.0	0.0	0.0	0.0	0.006598277603180943	0.006143846931108219	0.006080247537625627	0.005753997505818986	0.008549637804341224	0.008366625147771138	0.008038611600532644	0.007654544677266987	0.010319070496913057	0.010406037939078986	0.00967873275019538	0.009327390042979243	0.012824086994276326	0.01247897339989141	0.011875055556409757	0.011338060353888707	0.02291473738265779	0.021790686476844262	0.021431995522288857	0.020832676582732176	0.0021399401463042538	0.0021018741203050425	0.0022483718787210155	0.002103767386424319
moss_0.002_4x_1	0.0030207153731835554	0.0031199921105436843	0.0030624851292968933	0.0028993645120823923	0.0	0.0	0.0	0.0	0.006389119012980541	0.0059866140473300074	0.005876675555983629	0.005478713125254625	0.008606122297325693	0.00836196178856453	0.007896811868819806	0.0073867541344791844	0.010236253832853202	0.0101247144565477	0.00948805874993488	0.009194784159660739	0.012740918895288854	0.012221479333175925	0.011660953999659844	0.011259007271412762	0.022901347131326407	0.02152816917026036	0.021175701982382496	0.020573409512465817	0.0019628733438684528	0.001958536078245822	0.0020761971862020886	0.001970472467057025
moss_0.002_8x_1	0.002978129296942694	0.0031374812478965055	0.0029981281302715935	0.002848405495270765	0.0	0.0	0.0	0.0	0.006298850725334911	0.005911737759817579	0.005822811586135138	0.0052953747473118915	0.008518865373508898	0.008137641984684064	0.007744245411132057	0.007133954798917704	0.010260773724982793	0.010132207858536944	0.009306889446143744	0.008871460490136818	0.01258863624155142	0.012141570535253913	0.011631762831009779	0.0109092266610234	0.02298033349964453	0.02160399753765754	0.02111508329133926	0.020136595818029766	0.0019467499463757681	0.0018743510531234319	0.0020460531522039564	0.0019264906870200711
moss_0.004_1x_1	0.005762353872744317	0.006113976087713688	0.005846748548972142	0.005551454786021705	0.006902021437801383	0.006886405244405623	0.006692077577319211	0.006325838634406738	0.0	0.0	0.0	0.0	0.01081582763595501	0.010988079419462726	0.010609395401263554	0.010026518270227899	0.012831563982318724	0.01282558713525178	0.01215563509277275	0.01173796230422051	0.015039730002679006	0.014791397885747085	0.014149269677540047	0.013590514312612144	0.024337037686942255	0.023568702311058412	0.02325511939700095	0.022672426785937935	0.004886553848953029	0.004744828471825001	0.005014932727858647	0.004585954130237552
moss_0.004_2x_1	0.005052678204533376	0.0052256198053799215	0.005125912814544476	0.004969975163086747	0.006206206431812814	0.00609091167042876	0.005965522612794612	0.005648091487205414	0.0	0.0	0.0	0.0	0.010125306382811823	0.010219739067921152	0.009909559839543312	0.009419252177492305	0.012115491175034378	0.012014730582409842	0.01137199886581352	0.01108624530634626	0.01444771385933196	0.014196573387084759	0.013627729218439192	0.01306411811543604	0.024145359305461443	0.02309622268519299	0.022907498397510814	0.022229014945321666	0.0041117319533875525	0.004133353901104808	0.00424655731113999	0.003957637510472983
