sample	rotifer_0.05_1x_1	rotifer_0.05_2x_1	rotifer_0.05_4x_1	rotifer_0.05_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1	rotifer_0.15_1x_1	rotifer_0.15_2x_1	rotifer_0.15_4x_1	rotifer_0.15_8x_1	rotifer_0.1_1x_1	rotifer_0.1_2x_1	rotifer_0.1_4x_1	rotifer_0.1_8x_1	rotifer_0.2_1x_1	rotifer_0.2_2x_1	rotifer_0.2_4x_1	rotifer_0.2_8x_1
rotifer_0.05_1x_1	0.0	0.0	0.0	0.0	0.04791734815516036	0.05016660239021276	0.050849119117485284	0.05061879257289657	0.17909222382831785	0.17624177603758376	0.174319270399503	0.1759702692558055	0.1332269260835666	0.13538232269699546	0.13496606238582723	0.1350860662722288	0.22117014379878322	0.2183823806608825	0.21875486163261532	0.22232016850573552
rotifer_0.05_2x_1	0.0	0.0	0.0	0.0	0.04861195704360253	0.050827557930559014	0.05132511554170739	0.05134886749128705	0.18110520727606047	0.17776909806040828	0.17634494770504425	0.1767983485399239	0.13673112355151865	0.13838025497885706	0.13834185891271616	0.13758852944994412	0.22260887530446044	0.2215418963758843	0.22271044816500365	0.22415211308885524
rotifer_0.05_4x_1	0.0	0.0	0.0	0.0	0.04893761197186506	0.05049879766537008	0.05109366223149618	0.050894573554496204	0.18017806273052894	0.1770615605481237	0.17497538222012035	0.17493528574185876	0.13736822788946165	0.13885072396735607	0.13800591801672943	0.13673190987595138	0.21891639105316443	0.22285323164080056	0.21969232131072483	0.22447459384316054
rotifer_0.05_8x_1	0.0	0.0	0.0	0.0	0.04886476374637989	0.0505209065729902	0.05090650263376812	0.050650745396203865	0.17792759374076997	0.1770246156420222	0.17257109469818083	0.17260722902716055	0.1369881285822938	0.13827157813421662	0.13676775157015242	0.1367733263689659	0.22312109238650846	0.22293148830892182	0.22515095558737835	0.22778624765875552
rotifer_0.0_1x_1	0.04917245832183696	0.04956412447725211	0.04964722553689792	0.04938381068730043	0.0	0.0	0.0	0.0	0.14973514413360162	0.14612172257464093	0.14486803089492925	0.14451576968425078	0.09882165743641359	0.09923814412228582	0.09862674174877954	0.09828036171747366	0.20662483344224844	0.19737384899085447	0.1960474115880707	0.1951193871001701
rotifer_0.0_2x_1	0.05017230327626598	0.05060088243395146	0.05005200408844928	0.04987957761216905	0.0	0.0	0.0	0.0	0.15020351257540576	0.14736410853494566	0.1470978435944072	0.14749589642882277	0.0986975548499132	0.09925355126337274	0.09912259603142513	0.09834681044268219	0.2010398497419502	0.1935790826501741	0.19574318399574228	0.19561396923516325
rotifer_0.0_4x_1	0.050159427358972775	0.05045490632112711	0.05006969985064886	0.04969487789908651	0.0	0.0	0.0	0.0	0.14804472026606524	0.1470765996864195	0.14682723678497925	0.14697863970621747	0.09933339868449803	0.10000536722399618	0.09949619586968594	0.09924306295286454	0.20526341468925513	0.1977254252780258	0.19997354298229703	0.19847166108219427
rotifer_0.0_8x_1	0.049917234000165615	0.05047147456743163	0.04985942572069471	0.04942812448903009	0.0	0.0	0.0	0.0	0.14833643277253267	0.1486264675965465	0.14722215397938546	0.14678076546320212	0.09958389491416977	0.09980687556281027	0.0996520843819006	0.09960439846384116	0.20518095852520263	0.195323055137804	0.19807481525200385	0.19441270101623645
rotifer_0.15_1x_1	0.1786883028202285	0.1808278600216739	0.17981905873061696	0.1770942550078628	0.14691213421676144	0.1487724912139586	0.1471785545560409	0.1469602290922689	0.0	0.0	0.0	0.0	0.20721049289397192	0.21435046059813484	0.2074089638192195	0.20847918743527333	0.2766205621028225	0.28017499479749	0.280525694901319	1.0
rotifer_0.15_2x_1	0.17596497391823226	0.17758036477756425	0.17676156249542624	0.17621295915957366	0.143499014915146	0.14611360927795805	0.146323280609803	0.14734237214962478	0.0	0.0	0.0	0.0	0.2097598546268793	0.21349529562721886	0.20978621649413873	0.21355316972796076	1.0	0.2849268038902013	1.0	0.28372300951278123
rotifer_0.15_4x_1	0.17421725271634203	0.1763918664805581	0.17499585045979568	0.17211955257489472	0.14246921180655864	0.1461540748608773	0.14643302442694808	0.14636759686235945	0.0	0.0	0.0	0.0	0.20298011936780092	0.21123853924381708	0.20426442389915608	0.21226630137129662	1.0	0.28637724603249715	0.2880122487337504	0.28622825460940765
rotifer_0.15_8x_1	0.17631181344252064	0.17729118776458347	0.1754085188368863	0.17259607991029716	0.14250458432998916	0.14696256014055675	0.14698360205088398	0.14632814845264244	0.0	0.0	0.0	0.0	0.20642493537599127	0.21176199671141083	0.20833934460161288	0.20781075806107915	1.0	0.2848767683367199	0.28695504924512	0.2855316893041479
rotifer_0.1_1x_1	0.13296805241238635	0.13653879717984688	0.13704922741278114	0.13625440268213854	0.09638556940415696	0.0976295665311593	0.09883715972369739	0.0987815606544035	0.20735536483204509	0.20967364239352854	0.20258538755722924	0.20545213307510396	0.0	0.0	0.0	0.0	0.26030434877408115	0.26386047078272223	0.2544202000378461	0.27757273266173826
rotifer_0.1_2x_1	0.1350701733136276	0.13819967865142	0.13863241070185997	0.13766769453413477	0.09693151032512558	0.09836816148481252	0.09973575752231054	0.09929582239353653	0.21448816177256963	0.21349938816341538	0.2109370214250742	0.21090964648428737	0.0	0.0	0.0	0.0	0.24733537821393153	0.24228512838791363	0.2478576615367942	0.2578596783884319
rotifer_0.1_4x_1	0.13479197107769358	0.13834766278278698	0.13804511881668427	0.13644389648012475	0.0965862586011543	0.09854662950602204	0.09956788538933514	0.09952425797669316	0.20776597123355806	0.2101041080452554	0.20426315447680382	0.20781976150825118	0.0	0.0	0.0	0.0	0.2479798180651702	0.24819961295959067	0.25532504437073167	0.2603838885131461
rotifer_0.1_8x_1	0.13522626547860095	0.13789511226640494	0.1370575550877801	0.13671437181190316	0.09651252079276773	0.09803921719819188	0.09953741985404534	0.09967726535463817	0.2093517721925095	0.2144091814822493	0.21273824687150375	0.2077395459578178	0.0	0.0	0.0	0.0	0.2624477280556447	0.2588500381724211	0.254041485902165	0.2594978223726795
rotifer_0.2_1x_1	0.2208109180607969	0.22232615345118065	0.21847564225359392	0.22205094892119492	0.20388369682162696	0.1995234401073264	0.2040875369805042	0.20318008075207514	0.2766516884535074	1.0	1.0	1.0	0.2601952577700066	0.24719512111108047	0.2475510506742195	0.2613344077334967	0.0	0.0	0.0	0.0
rotifer_0.2_2x_1	0.21812480572987542	0.22136351009668212	0.2225230485083565	0.22197150636938612	0.19476135646040807	0.19223955524075081	0.19674173065862302	0.19359321738948657	0.28034444239709877	0.2849313728997205	0.2860001972050703	0.2837745285476298	0.2639589932479295	0.24228754138674302	0.2478733110010999	0.25787677988515484	0.0	0.0	0.0	0.0
rotifer_0.2_4x_1	0.21871703878077509	0.22279156514959844	0.21968005072399754	0.2245130250615624	0.19368271866609096	0.19471637090984337	0.19932796721292148	0.19670497998746528	0.2809874499940285	1.0	0.2879873878143578	0.28621604905987746	0.2548693443713027	0.24817602003519887	0.255308069095331	0.2534421996350963	0.0	0.0	0.0	0.0
rotifer_0.2_8x_1	0.2228476815418863	0.2247845590423979	0.22500365069319828	0.22767497949833138	0.1932599613472217	0.19509768730749058	0.19832064028899554	0.19354069696750467	1.0	0.2848259290112138	0.28689044752605103	0.2854701262566928	0.2788074936613465	0.25884204904633956	0.2609856105204536	0.25950184624050265	0.0	0.0	0.0	0.0
