sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0032228046798757288	0.0032125264952880296	0.0033659560135715365	0.0033332586568156296	0.005137749191411959	0.0051129307739546485	0.005261486184337137	0.005318563830829645	0.007192200864088839	0.007389804621879447	0.007213768192781575	0.007262040607294391	0.009010090212373614	0.009063529482113471	0.009293396543568208	0.009251323206562323	0.010982074412220426	0.011151050495550973	0.011080340087285357	0.010948589474181203	0.02115000126312661	0.02112370903513195	0.020847278013046297	0.02105719043837851	0.00095182952916267	0.0011393661341117978	0.001400700328612845	0.0015331874876052297
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.003095849225023551	0.00331213843720956	0.003375624378911674	0.0032302145522226187	0.005337422568357634	0.005253097201810711	0.005265797180136956	0.00526888951865729	0.007440576378602634	0.007426197138816893	0.0072135153752504256	0.007135841445314393	0.009094135014071933	0.009193203115195761	0.009309985163217913	0.009138529958948828	0.011222403477771098	0.011246188139508171	0.011143476430518912	0.010949660420685523	0.02116303387081474	0.021162406400187225	0.02100161294413516	0.020941976024896773	0.0009362028527714444	0.0013342680902766189	0.0014439035041017736	0.0014500238304677817
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.003296151271829802	0.003282760635207521	0.003420606001588258	0.003392269555900947	0.00537521829072179	0.005324296625979685	0.005391463577976909	0.005342338339370967	0.007459972556617026	0.007521730163304766	0.007332892707202495	0.007316175416475621	0.009207695486311637	0.009207055178235054	0.009352189013344026	0.009244078724312394	0.011179506579687375	0.011259820667668561	0.01128002866566696	0.011104090368679903	0.02119670245674828	0.02131533627013555	0.02107708989513763	0.021047040056588265	0.0010363174274025688	0.0014119902075616284	0.0014667854878002492	0.0015238017109878228
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.003183952327921254	0.0033269070410431234	0.0034755799314691157	0.003439882843318149	0.005319925543769532	0.00540195818839656	0.005423154594559068	0.005387233048633561	0.007523126104806933	0.007594833721592394	0.007391796611302756	0.00731446291034155	0.009196746870685958	0.009293165026261608	0.009383062319537323	0.009157506495716356	0.011257945289663542	0.011158679242770891	0.01118471493631446	0.010981172057238415	0.021278762926722303	0.02132761416396857	0.02102629570493209	0.02098281995475147	0.0010428030895751567	0.0014033825091627236	0.0015386823232756465	0.0016277374294964156
nematode_0.002_1x_1	0.003198890076837517	0.00330111752724745	0.0037339055848070574	0.0036994267260082887	0.0	0.0	0.0	0.0	0.006387849213999454	0.006330613614782428	0.006514966674817525	0.006409920283133148	0.008273986382344601	0.008380309086155932	0.008348307710860559	0.008228773634186915	0.009955807315248592	0.010156991505471034	0.0103375421802595	0.010234115268706528	0.01204872276618362	0.012206958145991648	0.012200564333741606	0.011964219480218639	0.022090987147076437	0.02196570658556062	0.021610921585271576	0.02186427336563692	0.001900911304314969	0.0024755072016861726	0.0027807178558803014	0.00272491564497101
nematode_0.002_2x_1	0.003225800565498112	0.003494163845480179	0.003625409759311819	0.003699504268861374	0.0	0.0	0.0	0.0	0.006357103295061563	0.006344453047788795	0.006466977972562001	0.006466167006457753	0.008261395400395957	0.00848251635211659	0.008354237155172722	0.008362025447525887	0.010187419222510801	0.01026165228847201	0.01040389770429471	0.010417597744069054	0.01220171945786652	0.012376399012421567	0.0122381835444574	0.012180926179424524	0.022122966501502632	0.022306040145993827	0.02209558689751728	0.022062173606053708	0.0020556792637823522	0.00255833478677059	0.0027061818985759443	0.002689621127628797
nematode_0.002_4x_1	0.0033477968640337973	0.003503442587341193	0.0036883128722717574	0.0037311832805591335	0.0	0.0	0.0	0.0	0.006482091723624663	0.006478410968841931	0.0065655604822767106	0.006528002886640598	0.008592344434560462	0.008618049351647363	0.008531157069483843	0.008469732276450443	0.010237281163248036	0.01036039712323593	0.010501433341705741	0.01033469066196907	0.012164429230499535	0.012279685095446675	0.01230419956975765	0.012115562880196601	0.02203874293870441	0.022275035925626904	0.021968990690545455	0.021985737263505334	0.002159038481073686	0.002631829079838493	0.0027211281058562345	0.002776699899006916
nematode_0.002_8x_1	0.0033195483816245404	0.003374556608768182	0.003692507221306356	0.0037212252493865863	0.0	0.0	0.0	0.0	0.006286615917736789	0.006428087195702565	0.006521617331317524	0.006490602546733738	0.008565939778589125	0.00865983424181618	0.008579652512552285	0.008446914075880144	0.01017100092055605	0.01032740932912331	0.010378456705671583	0.01021020520973878	0.012116044116162598	0.012171649551254715	0.012218726990788745	0.012095838236167328	0.02219965729098784	0.022223083790478958	0.02201221939762297	0.021940630354316967	0.0021229156263388753	0.0025606243158504127	0.002708266728409907	0.00275278389675624
nematode_0.004_1x_1	0.005086009285988121	0.005778927472370761	0.0062541108745903795	0.00634996646590058	0.006361303285699856	0.006723867027603425	0.007239115918947058	0.007156043479040846	0.0	0.0	0.0	0.0	0.010272110998301491	0.01088813008906569	0.010979552215580007	0.01098832816144686	0.01178452099613967	0.012482081504696676	0.012717730243703224	0.01285531812480398	0.014165591596557043	0.014539885887258068	0.014834447382252907	0.014692206350079862	0.023701152410109394	0.024118877072700776	0.024016902582819244	0.02418133735266494	0.004057032876157311	0.004858200088046841	0.0053452328850741755	0.005465998261400258
nematode_0.004_2x_1	0.005233310319366648	0.005721133481972668	0.006068913294643451	0.006189641702627242	0.006304818636184939	0.006630202109463748	0.007012893301000764	0.00697773587256605	0.0	0.0	0.0	0.0	0.01040625444561251	0.010731190920417515	0.010734725350796991	0.010758158842194294	0.01212537409728748	0.012447802940359656	0.012765221878511817	0.012716327879054114	0.01399072360382712	0.014178861767219584	0.014515711172940815	0.014398822449788176	0.023681887464455813	0.023979489507322854	0.023988633773070506	0.024054672532207656	0.004135944089110463	0.004867071351809745	0.005163080160762164	0.00521848320187248
