sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0	0	4.640874380523741e-05	0.002182606990404401	0.0023484410922470778	0.0023060134336059246	0.0030890169085729946	0.003927889109924587	0.004250347359485485	0.004318002313299041	0.005042599365568945	0.005940553785384162	0.006482413895399941	0.006388505356885399	0.007166631642661181	0.007673558540135961	0.008184827307720521	0.008509236847496715	0.008928046282394742	0.00948817219878384	0.010218638909480493	0.010368735723765288	0.010827831446627911	0.019128694962369686	0.019890069825704626	0.020147379454053427	0.02060022329719391	0.00017867274395144683	0.00026128847316220227	0.00017843257496397147	0.0010443767399881398
nematode_0.001_2x_1	0	0.0	0	0	0.002170502623067727	0.0023514930091488306	0.00224318727345163	0.0029348506723626544	0.004201188560781111	0.0042810244579361	0.004239275807949916	0.004886958494616178	0.006256060171757838	0.006423331351614547	0.006295327920635474	0.006925299764838022	0.007833281130374403	0.008204349475385508	0.008432709393181859	0.008847959889784818	0.009787390361750914	0.010214386019869348	0.010331479406953559	0.010760088600664464	0.019243513138973767	0.01988465781257054	0.020234786458413034	0.020444401711677163	0.000287920592225932	0.00035817914249636207	0.00016208170592768578	0.0009055383802307748
nematode_0.001_4x_1	0	0	0.0	0	0.0021666213738297246	0.0021639198988806507	0.0022492468319166292	0.002749511328328458	0.0040333944135697575	0.004164598821870369	0.004291900601189003	0.004759678848039295	0.006058396650133413	0.0063145468218853695	0.006314445888650488	0.0067657271478041014	0.007709571189711495	0.008004855759416452	0.008364237284195442	0.00863362972802495	0.009508251040432514	0.010003837387922765	0.010329085249465075	0.010542159900424508	0.019001204437778307	0.019768781598218377	0.020119544888386742	0.020345433227771714	0.00021272979086861543	0.00028930908440205627	0.00018093360841808792	0.0007604859376971751
nematode_0.001_8x_1	4.640874380523741e-05	0	0	0.0	0.003095862763644708	0.002956465863080515	0.002861339595502832	0.0033502636613906844	0.004929158068906481	0.004965178036559381	0.004934585137798875	0.005393255409597897	0.006992230096027452	0.007121203849157598	0.0069685203771300275	0.0074450442291277286	0.008681047415947774	0.008915937750264225	0.009112241662452503	0.0093653568224773	0.010620855627352821	0.01094076661091914	0.011081402713707278	0.01134209609711656	0.020384976277041167	0.020867218937127396	0.02111043310870142	0.021328742687789837	0.0010835830547617498	0.000973023406021678	0.0007562216371296282	0.0012864931657794454
nematode_0.002_1x_1	0.002182606990404401	0.002170502623067727	0.0021666213738297246	0.003095862763644708	0.0	0	0	0.0001287982938672494	0.0050818325663510855	0.005207875375452198	0.005167308283633765	0.006019879166212605	0.006950247183732272	0.007249072295988812	0.007144639188364388	0.00798044852125257	0.008565818550385407	0.00905064202302619	0.009196806101911759	0.00985970270473946	0.010495349226112505	0.01106050186739016	0.011133138293143219	0.011803291994040177	0.02005111773235002	0.020578645129275985	0.020640137283854276	0.021303036434512812	0.0010511472775431852	0.001303945225410108	0.001115672013523139	0.0020382598697307186
nematode_0.002_2x_1	0.0023484410922470778	0.0023514930091488306	0.0021639198988806507	0.002956465863080515	0	0.0	0	0	0.0051711585671743165	0.005214039071062548	0.005194062278600753	0.0058848271825324705	0.007049890932599445	0.007332957483842106	0.007204320300613132	0.007933255959485686	0.008883564231488283	0.00913167599687248	0.00930833183529789	0.009833338032154915	0.010738662303232616	0.011205946645240994	0.011215507727882268	0.011703872349631439	0.020206208861413888	0.020925116866178928	0.021157758002389393	0.021382425671075178	0.0013365065599406645	0.0013957997213375206	0.001154774553673188	0.0019320187827143176
nematode_0.002_4x_1	0.0023060134336059246	0.00224318727345163	0.0022492468319166292	0.002861339595502832	0	0	0.0	0	0.005106265982221747	0.005193521672524515	0.005275785701473246	0.005808199540100589	0.007163134450737907	0.007302044013947295	0.007332242892303054	0.007789863232497862	0.008725056285153965	0.009052860474550561	0.009349226596551685	0.009696597121522488	0.01048851318267685	0.010938933705900933	0.01121094227484154	0.011503863138194403	0.019876361265529496	0.020688344132144598	0.020926377807868546	0.021262097579050954	0.0012838647795503366	0.001356589498305416	0.0012117635614276034	0.0018550998048078027
nematode_0.002_8x_1	0.0030890169085729946	0.0029348506723626544	0.002749511328328458	0.0033502636613906844	0.0001287982938672494	0	0	0.0	0.005981299969288645	0.005935263121022993	0.005867286301212249	0.006410605198516106	0.008019791911783147	0.008087500539464831	0.00796906583190593	0.008465131567429895	0.009733563211824614	0.009865629386252683	0.010001995736434233	0.010343597755384626	0.011572222658966957	0.011891583231883884	0.01196605323987776	0.012312531200856625	0.021242222923740117	0.02171462967558835	0.02197547027352198	0.022248978889296556	0.00208602501639521	0.0019578632170337285	0.0017273837068159104	0.0023213746504910926
nematode_0.004_1x_1	0.003927889109924587	0.004201188560781111	0.0040333944135697575	0.004929158068906481	0.0050818325663510855	0.0051711585671743165	0.005106265982221747	0.005981299969288645	0.0	0	0	0.00010523458010280873	0.008819680721436574	0.009340511505214422	0.00914491328367506	0.009987995430272845	0.010289126717070052	0.010989882692362896	0.010988520359245801	0.011759448511177273	0.012491893699872691	0.013020618634789316	0.0131656224466562	0.0137838634741273	0.021633123958287315	0.02243721341784699	0.022536866049607363	0.023125272865876623	0.0030337690501901493	0.0032445676522679934	0.0030143563135541784	0.003984936903797864
nematode_0.004_2x_1	0.004250347359485485	0.0042810244579361	0.004164598821870369	0.004965178036559381	0.005207875375452198	0.005214039071062548	0.005193521672524515	0.005935263121022993	0	0.0	0	0	0.009109794239116176	0.009323304624525353	0.009193634297515296	0.009895673913067227	0.010762840256692607	0.011078648784189848	0.011299144370625402	0.011775956122608844	0.012490250129430391	0.012815943086718962	0.013146390778164818	0.013535675461035956	0.02179454052447316	0.02248148883318457	0.022814305047413774	0.023184037693392057	0.0032985061269049654	0.0033918004312011307	0.003158418528409701	0.003930032989320487
