sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0027472335960795724	0.0032460091981420026	0.0029947893584633964	0.0030384492223549126	0.004846260393015462	0.005110025125604498	0.004872371873432463	0.004952369171052873	0.006867332608954508	0.006967891860900439	0.007012650202076026	0.006980106618175547	0.00888072305171304	0.009126835975620504	0.008990682020396375	0.009022798741598656	0.011003206812707483	0.0111178994657589	0.010821824013685295	0.010889337401455474	0.020651545191513056	0.020497973949114547	0.020329992651122474	0.020188314418952615	0.0010222105063313162	0.0011024146033040913	0.0009677274875691706	0.00100613805834031
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.002747160821346819	0.002858351746487109	0.002682378740608581	0.0026040023352599502	0.0047502353782241415	0.004751512118260447	0.004544696999628586	0.00451380135795292	0.00661405684950047	0.006831524492234686	0.006668792176097027	0.006491787843062793	0.008924905094123548	0.008894178473203864	0.008707832007001903	0.008644002577575227	0.010818501221529869	0.01078521374554521	0.01046983325394905	0.010389589058966841	0.020725819345880036	0.020252561527556105	0.019947510831139128	0.01977898160048196	0.0008717211347599912	0.0008391614010897402	0.0006555519785012542	0.0006815184031750155
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.002732563414600474	0.002794347213815373	0.002564383525856172	0.002525271180461483	0.004720822183451159	0.004673788752236074	0.004437715258607465	0.00443361466432899	0.006720187247584173	0.0067214560035860176	0.006505430859580343	0.006389732311732505	0.00881783313996854	0.008749281141017808	0.008513896727047573	0.00850370833645343	0.010765765158643388	0.010652603895706887	0.010330126297168871	0.010419268664863398	0.02070088415171223	0.020370720108970192	0.020085024836466552	0.019915363350671435	0.0007143895461913199	0.0006840672670301116	0.0005408548204925252	0.0005132347063169047
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.0027298198390736314	0.0026807461890618763	0.0024906396603448845	0.0025069082543349216	0.004812522089631541	0.004576243673000023	0.004423947710329707	0.0044909263008919	0.006838533708486688	0.006609067524153918	0.006406474970614304	0.0064826275239252985	0.00890605635939558	0.008728126443754893	0.00841012452852291	0.008559911172723384	0.010917836293347576	0.010653022530585952	0.01038097092475527	0.010419458744567237	0.0207578510189692	0.02027175508283888	0.020062289241203388	0.019878856695837516	0.0006953247968226807	0.0006791710446686861	0.0005133224355799049	0.0005371232779125442
rotifer_0.002_1x_1	0.0027469548841442125	0.0027806780276910235	0.002766061966055708	0.002728993206908473	0.0	0.0	0.0	0.0	0.005772712924587041	0.0058816704352027864	0.005603133570740013	0.005728815571509971	0.007655316625137985	0.0076492539389737884	0.007656484436306631	0.0075528024266799994	0.009722454383776419	0.009831620060333142	0.009750066069349328	0.009742640681852854	0.011540597494646539	0.011741846988337546	0.011451871815737058	0.011520214361448405	0.021243787435806016	0.021513421980745694	0.02126716625238055	0.021095361176036897	0.0017918643121186703	0.001870882063492667	0.0018602438292545892	0.0018981135702370526
rotifer_0.002_2x_1	0.00320550896603513	0.002857610611382769	0.002798672579503783	0.002660071586508778	0.0	0.0	0.0	0.0	0.005870386689065624	0.005942224184584362	0.00565588759939964	0.005621377288203701	0.007785098996595323	0.007798659775007206	0.007785045921137598	0.007602724583764555	0.009944045839271073	0.009792880166005664	0.00974666745362288	0.009704493009701939	0.011744073124680534	0.011783089090062947	0.011487072400056557	0.011462725265733175	0.02178436358232446	0.02164170026011524	0.021140660590108423	0.020953628364723007	0.0019474374132466563	0.001867796292375656	0.0017649723966667522	0.0017482699376124514
rotifer_0.002_4x_1	0.002956409781385298	0.0026763503671953792	0.002563340960097264	0.0024708542497753738	0.0	0.0	0.0	0.0	0.005786866735423212	0.005754317020042825	0.005460189263037346	0.005498947107394701	0.007734704166782686	0.007760443506975381	0.007533366569432504	0.007455709180496128	0.009743696362981443	0.009696893358062895	0.009477227720347058	0.009507026409592252	0.011865837141498409	0.011631858520822526	0.011309316312872107	0.011436960198420986	0.021563318817973604	0.02126969749167461	0.021077697511552498	0.020896436083096468	0.0017516648137009228	0.0017726769005941604	0.0016216202617455443	0.0015790557281789063
rotifer_0.002_8x_1	0.0030380955844630827	0.0026231339670384685	0.002544061886729335	0.002506503441940215	0.0	0.0	0.0	0.0	0.005910856957529278	0.00569638429616718	0.005565788542916078	0.005562955285856037	0.00777125448583282	0.007737636677042238	0.007566962507349025	0.007601040408148606	0.009976540728653076	0.009756448051044824	0.009561062221524804	0.00960227147349219	0.012034320048228008	0.0117938275580867	0.011438318962215895	0.011508334699524463	0.02174567816872945	0.02146558560388093	0.021236642325519185	0.02095424949787213	0.001681616098079768	0.0017577154659423572	0.001627698274670938	0.0016654268872801426
rotifer_0.004_1x_1	0.004845241889225478	0.004808382183179714	0.0047794403654069315	0.004812432265811494	0.005772082089601922	0.005944445459415085	0.005862914273910066	0.005913414685128886	0.0	0.0	0.0	0.0	0.009649670764414845	0.009752137507463359	0.009628855237621388	0.00956370404603578	0.011668445855249053	0.01192398765458689	0.01173656502164761	0.011803156171427243	0.013414770147293486	0.01375486972154171	0.013477063020453326	0.013626344611143358	0.02345886996660511	0.02354573991097726	0.023341321545222234	0.023318613933322452	0.0038160719183522327	0.003840786201291121	0.0038416128029339362	0.003933223309521102
rotifer_0.004_2x_1	0.005045393176831208	0.004750068686475198	0.004681227542446901	0.004541558133150172	0.005807536864764808	0.005941949069442246	0.005766479714297369	0.005654918501887214	0.0	0.0	0.0	0.0	0.009599423260147599	0.00974877155901	0.009612527349825225	0.009482269397592316	0.011978742526335514	0.011917249579746329	0.011636545096510992	0.011653094092883988	0.013704539216661217	0.013556210842378446	0.013325736035053807	0.013334792419602011	0.023483843710761412	0.02331460847979307	0.02303565890186691	0.02285059541958787	0.0037791785173239157	0.0038499869094434343	0.0037691990814890924	0.003649300339509623
