sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0020363987817275204	0.001937902234377265	0.0013440336208967805	0.0014754387438954087	0.00409606583733584	0.003836093988816344	0.0032221204199842013	0.0031652200872710275	0.005926663307775432	0.005520815412743263	0.004842052403125397	0.004852232598629215	0.00841218476248413	0.007559540499989774	0.006757775659006964	0.006689295147295125	0.009963877607682426	0.009287123243526848	0.008247397015347577	0.008180747247619927	0.01855624280461137	0.018020919271901963	0.0171592235019293	0.017181344509999554	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.002374333301490927	0.0020947052657213226	0.0013259596658414762	0.00173017957940413	0.004411916723729379	0.003720026568212414	0.0031767706617136285	0.0034119446811806267	0.006278369761659115	0.005766501748223772	0.005078191233800006	0.005207577059897105	0.008606222932368436	0.00759002587021897	0.006705201513337321	0.006958180197401311	0.010602025957165324	0.009574507144063767	0.00867811859740457	0.008699093842262551	0.01928936976337071	0.018608249292751195	0.017642220304505945	0.017756660692768565	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0019288373237262184	0.0013925240511559972	0.0008614823787855569	0.0017814743912586274	0.003802723719267776	0.0032281634167386788	0.0028272530270351368	0.0035093055006072925	0.005740406373599549	0.005162843593539802	0.004576206453500522	0.005235026859333462	0.008319071283405189	0.00710030600481604	0.006392290736627538	0.007158736315297908	0.010197371135877419	0.009033434809911384	0.008246166258496498	0.008885374227034011	0.019206732113169714	0.018400487574061552	0.017388963286876287	0.017936175404779927	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0020906930462812907	0.001843016742866936	0.0018000710664680941	0.0038527444096616214	0.004248465204952718	0.0035992789202368876	0.003690076353828748	0.005557917550038295	0.00621252795227737	0.005482878006446736	0.00527224216566778	0.007103754447803767	0.00879100448098923	0.007528344686969391	0.007242520979991126	0.009143399443779983	0.010569258065524877	0.009616238967436833	0.009197346387893	0.01071508558743334	0.01975692892048859	0.01887765615056155	0.018269348452365528	0.019844505784664877	0.0	0.0	0.0	0.002103222213231334
moss_0.002_1x_1	0.0020332739297683295	0.002433073087839484	0.0019381927327139596	0.001992758261354195	0.0	0.0	0.0	0.0	0.005328058971996827	0.005087361614269522	0.004522581144763266	0.0045263870435362195	0.007084989295735855	0.006895362439309212	0.006089776637792699	0.005969233426042323	0.009408888287146287	0.00898155417706536	0.007874580361936827	0.007902690889190368	0.01122692442496117	0.010561427792382299	0.009764243163622992	0.009611633786121608	0.01960751793291113	0.01899303288163065	0.018241607551771233	0.018160868591481756	0.0008366575057635155	0.0010186529986941609	0.0010665868140724284	0.0009688164348056723
moss_0.002_2x_1	0.0018865174168303624	0.002092551223992122	0.00137179526813853	0.0017414776127761137	0.0	0.0	0.0	0.0	0.0051878404038233975	0.004779629798374185	0.004145612829849002	0.004336316718135635	0.00705301028061446	0.006649269681280148	0.005858098203311902	0.005884178670930287	0.00936662025944563	0.008558509430690836	0.007666134379185414	0.007726797895102809	0.011408496728918	0.010308062484097599	0.009553951873124423	0.009497938995898632	0.019930010792935802	0.019344973071846915	0.018243748240702146	0.01844096532258214	0.000623857376786828	0.0005339848038963784	0.0005346734984457032	0.0007762086292481639
moss_0.002_4x_1	0.0013339677527478965	0.0013428888752381309	0.0008604887339109303	0.0017399524094098842	0.0	0.0	0.0	0.0	0.00468434890242887	0.004106833195190067	0.0036322797194369327	0.004403040717737582	0.0064883613901935075	0.005989524661173047	0.005368823178906964	0.006060718550456844	0.00913649757827439	0.007941709076491714	0.007149871190447628	0.007988973281951072	0.010832907741400237	0.00989915784802778	0.009043512915080307	0.009688369487436	0.019738068614477897	0.018989863091550083	0.018004017275092255	0.01862810713078506	0.0	0.0	0.0	0.0008325902383897449
moss_0.002_8x_1	0.0015447055106092569	0.0018277581462046659	0.0018398429235491366	0.003850997736771987	0.0	0.0	0.0	0.0	0.0051923007772462755	0.004434212592261537	0.004573250334572586	0.00649897920874151	0.006968424623063183	0.006289999147585298	0.006191089201139066	0.008017492134257245	0.009585968587743405	0.008403482550680026	0.008049621295396787	0.01001762207125789	0.011121584524334753	0.010290080496891889	0.009853649810744032	0.011435415135688319	0.020474317402948045	0.019706609110718393	0.019036792966245882	0.020597571725622807	0.0	0.0	0.0009615702645453619	0.0029401812036958627
moss_0.004_1x_1	0.004077475972448745	0.004510570016425157	0.003814354107485128	0.004044320224503538	0.005312047232255411	0.005310772834073238	0.004708397792226722	0.004951856229720281	0.0	0.0	0.0	0.0	0.009117135540968069	0.009150641700622521	0.00816647054652409	0.008177000585282939	0.011443941988763312	0.01098214793900493	0.010010354256811188	0.009949663339386216	0.012839535304193989	0.01243650353800775	0.011699457062118997	0.011526489379607298	0.021045823314531777	0.020768221209379725	0.019860662905671372	0.019899441475263676	0.003058885406841393	0.0030276172178821904	0.003024714557616985	0.003111334606392092
moss_0.004_2x_1	0.0037261101197253463	0.0037102827950769544	0.003176804561749255	0.0033985834197715046	0.004947189390353382	0.0047720158026732665	0.004047806953000657	0.004191910066104073	0.0	0.0	0.0	0.0	0.008740011605137524	0.008387542291479725	0.00754675614586852	0.007549378729206545	0.011218869914234656	0.010356640678864507	0.009265039864169525	0.009304535499694226	0.012690730003889391	0.012034430450104924	0.011197537789523574	0.011074157413169887	0.02158799832516341	0.02093257173324656	0.019797399297875416	0.019947573507599764	0.0025378519352892465	0.0024813607454352436	0.0023292171080993005	0.0024795149039961053
